,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,variable,upper,lower,variable,upper,lower,variable,upper,lower,variable,variable,upper,upper,lower,lower
"(41400.0, 17290.192378864667)",,,,,,,,,,,,,,,,,291.39666379454945,303.15,288.15,,,,0.02000001701499601,inf,-inf,89.70123896882556,89.70123896882556,inf,inf,-inf,-inf
"(41400.0, 17809.807621135333)",,,,,,,,,,,,,,,,,291.4447959658234,303.15,288.15,,,,6.916320619916861e-05,inf,-inf,89.70123896882556,89.70123896882556,inf,inf,-inf,-inf
"(41400.0, 18000.0)",297.5,291.5,273.53071197232236,18000.0,0.0,0.0,0.0,0.0,,,,,,,,,291.4592872870189,303.15,288.15,90.7913431060063,200.0,0.0,,,,,,,,,
"(41400.0, 18190.192378864667)",,,,,,,,,,,,,,,,,291.4799971271671,303.15,288.15,,,,0.020000016897304896,inf,-inf,90.7913431060063,90.7913431060063,inf,inf,-inf,-inf
"(41400.0, 18709.807621135333)",,,,,,,,,,,,,,,,,291.52805033023014,303.15,288.15,,,,6.915505044617211e-05,inf,-inf,90.7913431060063,90.7913431060063,inf,inf,-inf,-inf
"(41400.0, 18900.0)",297.4166666666667,291.5833333333333,273.41546154511315,18900.0,0.0,0.0,0.0,0.0,,,,,,,,,291.5425178761901,303.15,288.15,91.78944582768331,200.0,0.0,,,,,,,,,
"(41400.0, 19090.192378864667)",,,,,,,,,,,,,,,,,291.56333045961003,303.15,288.15,,,,0.02000001695444544,inf,-inf,91.78944582768331,91.78944582768331,inf,inf,-inf,-inf
"(41400.0, 19609.807621135333)",,,,,,,,,,,,,,,,,291.6116220586849,303.15,288.15,,,,6.914815492705157e-05,inf,-inf,91.78944582768331,91.78944582768331,inf,inf,-inf,-inf
"(41400.0, 19800.0)",297.3333333333333,291.6666666666667,273.32048513842744,19800.0,0.0,0.0,0.0,0.0,,,,,,,,,291.6261613793662,303.15,288.15,92.66534481680841,200.0,0.0,,,,,,,,,
"(41400.0, 19990.192378864667)",,,,,,,,,,,,,,,,,291.64666379192624,303.15,288.15,,,,0.020000017138182054,inf,-inf,92.66534481680841,92.66534481680841,inf,inf,-inf,-inf
"(41400.0, 20509.807621135333)",,,,,,,,,,,,,,,,,291.69423569914426,303.15,288.15,,,,6.91407411661972e-05,inf,-inf,92.66534481680841,92.66534481680841,inf,inf,-inf,-inf
"(41400.0, 20700.0)",297.25,291.75,273.24618945581955,20700.0,0.0,0.0,0.0,0.0,,,,,,,,,291.7085583396804,303.15,288.15,93.500734683127,200.0,0.0,,,,,,,,,
"(41400.0, 20890.192378864667)",,,,,,,,,,,,,,,,,291.72999712489553,303.15,288.15,,,,0.020000016668837398,inf,-inf,93.500734683127,93.500734683127,inf,inf,-inf,-inf
"(41400.0, 21409.807621135333)",,,,,,,,,,,,,,,,,291.77974170486306,303.15,288.15,,,,6.913806470512556e-05,inf,-inf,93.500734683127,93.500734683127,inf,inf,-inf,-inf
"(41400.0, 21600.0)",297.1666666666667,291.8333333333333,273.1928926428085,21600.0,0.0,0.0,0.0,0.0,,,,,,,,,291.79471847958496,303.15,288.15,94.04125846387849,200.0,0.0,,,,,,,,,
"(41400.0, 21790.192378864667)",,,,,,,,,,,,,,,,,291.81333045633454,303.15,288.15,,,,0.020000017729877747,inf,-inf,94.04125846387849,94.04125846387849,inf,inf,-inf,-inf
"(41400.0, 22309.807621135333)",,,,,,,,,,,,,,,,,291.85651597064816,303.15,288.15,,,,6.91182164799886e-05,inf,-inf,94.04125846387849,94.04125846387849,inf,inf,-inf,-inf
"(41400.0, 22500.0)",297.0833333333333,291.9166666666667,273.1608229245299,22500.0,0.0,0.0,0.0,0.0,,,,,,,,,291.8695179845268,303.15,288.15,95.04884935254844,200.0,0.0,,,,,,,,,
"(41400.0, 22690.192378864667)",,,,,,,,,,,,,,,,,291.8966637960145,303.15,288.15,,,,0.020000010549956485,inf,-inf,95.04884935254844,95.04884935254844,inf,inf,-inf,-inf
"(41400.0, 23209.807621135333)",,,,,,,,,,,,,,,,,291.9596504334002,303.15,288.15,,,,6.914080284289013e-05,inf,-inf,95.04884935254844,95.04884935254844,inf,inf,-inf,-inf
"(41400.0, 23400.0)",297.0,292.0,273.1501176284409,23400.0,0.0,0.0,0.0,0.0,,,,,,,,,291.97861404067635,303.15,288.15,94.34102839338136,200.0,0.0,,,,,,,,,
"(41400.0, 23590.192378864667)",,,,,,,,,,,,,,,,,291.982194347708,303.15,288.15,,,,0.01780279864621757,inf,-inf,94.34102839338136,94.34102839338136,inf,inf,-inf,-inf
"(41400.0, 24109.807621135333)",,,,,,,,,,,,,,,,,291.9905017619415,303.15,288.15,,,,0.009495442465687967,inf,-inf,94.34102839338136,94.34102839338136,inf,inf,-inf,-inf
"(41400.0, 24300.0)",297.0,292.0,273.1608225962628,24300.0,0.0,0.0,0.0,0.0,,,,,,,,,291.9930029042079,303.15,288.15,94.10847306311113,200.0,0.0,,,,,,,,,
"(41400.0, 24490.192378864667)",,,,,,,,,,,,,,,,,291.99205748234397,303.15,288.15,,,,0.007939746440159112,inf,-inf,94.10847306311113,94.10847306311113,inf,inf,-inf,-inf
"(41400.0, 25009.807621135333)",,,,,,,,,,,,,,,,,291.98986381264484,303.15,288.15,,,,0.010133383930227093,inf,-inf,94.10847306311113,94.10847306311113,inf,inf,-inf,-inf
"(41400.0, 25200.0)",297.0,292.0,273.19289198768,25200.0,0.0,0.0,0.0,0.0,,,,,,,,,291.98920335683357,303.15,288.15,93.99540119701302,200.0,0.0,,,,,,,,,
"(41400.0, 25390.192378864667)",,,,,,,,,,,,,,,,,291.9894530065127,303.15,288.15,,,,0.010544185520496423,inf,-inf,93.99540119701302,93.99540119701302,inf,inf,-inf,-inf
"(41400.0, 25909.807621135333)",,,,,,,,,,,,,,,,,291.99003227060354,303.15,288.15,,,,0.009964927942199567,inf,-inf,93.99540119701302,93.99540119701302,inf,inf,-inf,-inf
"(41400.0, 26100.0)",297.0,292.0,273.246188476635,26100.0,0.0,0.0,0.0,0.0,,,,,,,,,291.99020667166957,303.15,288.15,93.71643521258115,200.0,0.0,,,,,,,,,
"(41400.0, 26290.192378864667)",,,,,,,,,,,,,,,,,291.99014074875697,303.15,288.15,,,,0.009856451093479041,inf,-inf,93.71643521258115,93.71643521258115,inf,inf,-inf,-inf
"(41400.0, 26809.807621135333)",,,,,,,,,,,,,,,,,291.9899877873106,303.15,288.15,,,,0.010009410708312686,inf,-inf,93.71643521258115,93.71643521258115,inf,inf,-inf,-inf
"(41400.0, 27000.0)",297.0,292.0,273.32048383937985,27000.0,0.0,0.0,0.0,0.0,,,,,,,,,291.9899417346724,303.15,288.15,93.34825482343206,200.0,0.0,,,,,,,,,
"(41400.0, 27190.192378864667)",,,,,,,,,,,,,,,,,291.9899591423904,303.15,288.15,,,,0.010038055291762705,inf,-inf,93.34825482343206,93.34825482343206,inf,inf,-inf,-inf
"(41400.0, 27709.807621135333)",,,,,,,,,,,,,,,,,291.9899995336537,303.15,288.15,,,,0.009997664503890174,inf,-inf,93.34825482343206,93.34825482343206,inf,inf,-inf,-inf
"(41400.0, 27900.0)",297.0,292.0,273.4154599317653,27900.0,0.0,0.0,0.0,0.0,,,,,,,,,291.99001169439225,303.15,288.15,92.87250390133862,200.0,0.0,,,,,,,,,
"(41400.0, 28090.192378864667)",,,,,,,,,,,,,,,,,291.9900070976693,303.15,288.15,,,,0.00999010057773801,inf,-inf,92.87250390133862,92.87250390133862,inf,inf,-inf,-inf
"(41400.0, 28609.807621135333)",,,,,,,,,,,,,,,,,291.9899964318574,303.15,288.15,,,,0.010000766263576912,inf,-inf,92.87250390133862,92.87250390133862,inf,inf,-inf,-inf
"(41400.0, 28800.0)",297.0,292.0,273.53071005158273,28800.0,0.0,0.0,0.0,0.0,,,,,,,,,291.9899932206637,303.15,288.15,92.29648316039253,200.0,0.0,,,,,,,,,
"(41400.0, 28990.192378864667)",,,,,,,,,,,,,,,,,291.9899944345281,303.15,288.15,,,,0.010002763569259688,inf,-inf,92.29648316039253,92.29648316039253,inf,inf,-inf,-inf
"(41400.0, 29509.807621135333)",,,,,,,,,,,,,,,,,291.98999725106734,303.15,288.15,,,,0.009999947063320727,inf,-inf,92.29648316039253,92.29648316039253,inf,inf,-inf,-inf
"(41400.0, 29700.0)",297.0,292.0,273.6657406801256,29700.0,0.0,0.0,0.0,0.0,,,,,,,,,291.9899980990523,303.15,288.15,91.621269309725,200.0,0.0,,,,,,,,,
"(41400.0, 29890.192378864667)",,,,,,,,,,,,,,,,,291.9899977783441,303.15,288.15,,,,0.009999419792744577,inf,-inf,91.621269309725,91.621269309725,inf,inf,-inf,-inf
"(41400.0, 30409.807621135333)",,,,,,,,,,,,,,,,,291.98999703420264,303.15,288.15,,,,0.010000163925433542,inf,-inf,91.621269309725,91.621269309725,inf,inf,-inf,-inf
"(41400.0, 30600.0)",297.0,292.0,273.8199735955122,30600.0,0.0,0.0,0.0,0.0,,,,,,,,,291.989996810161,303.15,288.15,90.85012080599292,200.0,0.0,,,,,,,,,
"(41400.0, 30790.192378864667)",,,,,,,,,,,,,,,,,291.9899968955048,303.15,288.15,,,,0.010000302621613848,inf,-inf,90.85012080599292,90.85012080599292,inf,inf,-inf,-inf
"(41400.0, 31309.807621135333)",,,,,,,,,,,,,,,,,291.98999709352887,303.15,288.15,,,,0.010000104599899825,inf,-inf,90.85012080599292,90.85012080599292,inf,inf,-inf,-inf
"(41400.0, 31500.0)",297.0,292.0,273.99274834872057,31500.0,0.0,0.0,0.0,0.0,,,,,,,,,291.9899971531483,303.15,288.15,89.98624263451099,200.0,0.0,,,,,,,,,
"(41400.0, 31690.192378864667)",,,,,,,,,,,,,,,,,291.9899971281258,303.15,288.15,,,,0.01000007000336128,inf,-inf,89.98624263451099,89.98624263451099,inf,inf,-inf,-inf
"(41400.0, 32209.807621135333)",,,,,,,,,,,,,,,,,291.98999707006607,303.15,288.15,,,,0.010000128062442788,inf,-inf,89.98624263451099,89.98624263451099,inf,inf,-inf,-inf
"(41400.0, 32400.0)",297.0,292.0,274.18332509173257,32400.0,0.0,0.0,0.0,0.0,,,,,,,,,291.9899970525854,303.15,288.15,89.03336069298153,200.0,0.0,,,,,,,,,
"(41400.0, 32590.192378864667)",,,,,,,,,,,,,,,,,291.98999706861133,303.15,288.15,,,,0.01000012951713918,inf,-inf,89.03336069298153,89.03336069298153,inf,inf,-inf,-inf
"(41400.0, 33109.80762113533)",,,,,,,,,,,,,,,,,291.98999710579653,303.15,288.15,,,,0.01000009233235779,inf,-inf,89.03336069298153,89.03336069298153,inf,inf,-inf,-inf
"(41400.0, 33300.0)",297.0,292.0,274.3908877456768,33300.0,0.0,0.0,0.0,0.0,,,,,,,,,291.9899971169916,303.15,288.15,87.99554464408301,200.0,0.0,,,,,,,,,
"(41400.0, 33490.19237886467)",,,,,,,,,,,,,,,,,291.9899970770947,303.15,288.15,,,,0.010000121033847204,inf,-inf,87.99554464408301,87.99554464408301,inf,inf,-inf,-inf
"(41400.0, 34009.80762113533)",,,,,,,,,,,,,,,,,291.98999698452167,303.15,288.15,,,,0.010000213605797077,inf,-inf,87.99554464408301,87.99554464408301,inf,inf,-inf,-inf
"(41400.0, 34200.0)",297.0,292.0,274.61454749540343,34200.0,0.0,0.0,0.0,0.0,,,,,,,,,291.98999695665003,303.15,288.15,86.87725538057957,200.0,0.0,,,,,,,,,
"(41400.0, 34390.19237886467)",,,,,,,,,,,,,,,,,291.98999710225155,303.15,288.15,,,,0.010000095877292753,inf,-inf,86.87725538057957,86.87725538057957,inf,inf,-inf,-inf
"(41400.0, 34909.80762113533)",,,,,,,,,,,,,,,,,291.989997440092,303.15,288.15,,,,0.009999758040850844,inf,-inf,86.87725538057957,86.87725538057957,inf,inf,-inf,-inf
"(41400.0, 35100.0)",297.0,292.0,274.85334659552734,35100.0,0.0,0.0,0.0,0.0,,,,,,,,,291.9899975418065,303.15,288.15,85.68322423441157,200.0,0.0,,,,,,,,,
"(41400.0, 35290.19237886467)",,,,,,,,,,,,,,,,,291.9899969918665,303.15,288.15,,,,0.01000020626102669,inf,-inf,85.68322423441157,85.68322423441157,inf,inf,-inf,-inf
"(41400.0, 35809.80762113533)",,,,,,,,,,,,,,,,,291.98999571583676,303.15,288.15,,,,0.010001482275770497,inf,-inf,85.68322423441157,85.68322423441157,inf,inf,-inf,-inf
"(41400.0, 36000.0)",297.0,292.0,275.1062624716406,36000.0,0.0,0.0,0.0,0.0,,,,,,,,,291.9899953316576,303.15,288.15,84.41877977089014,200.0,0.0,,,,,,,,,
"(41400.0, 36190.19237886467)",,,,,,,,,,,,,,,,,291.98999741389673,303.15,288.15,,,,0.009999784235825104,inf,-inf,84.41877977089014,84.41877977089014,inf,inf,-inf,-inf
"(41400.0, 36709.80762113533)",,,,,,,,,,,,,,,,,291.9900022453325,303.15,288.15,,,,0.009994952857141316,inf,-inf,84.41877977089014,84.41877977089014,inf,inf,-inf,-inf
"(41400.0, 36900.0)",297.0,292.0,275.37221209913344,36900.0,0.0,0.0,0.0,0.0,,,,,,,,,291.99000369994945,303.15,288.15,83.08852072257129,200.0,0.0,,,,,,,,,
"(41400.0, 37090.19237886467)",,,,,,,,,,,,,,,,,291.989995814626,303.15,288.15,,,,0.010001383487682865,inf,-inf,83.08852072257129,83.08852072257129,inf,inf,-inf,-inf
"(41400.0, 37609.80762113533)",,,,,,,,,,,,,,,,,291.9899775182488,303.15,288.15,,,,0.010019679649213277,inf,-inf,83.08852072257129,83.08852072257129,inf,inf,-inf,-inf
"(41400.0, 37800.0)",297.0,292.0,275.65005664087147,37800.0,0.0,0.0,0.0,0.0,,,,,,,,,291.98997200969416,303.15,288.15,81.70123282528525,200.0,0.0,,,,,,,,,
"(41400.0, 37990.19237886467)",,,,,,,,,,,,,,,,,291.99000187134396,303.15,288.15,,,,0.009995326841257176,inf,-inf,81.70123282528525,81.70123282528525,inf,inf,-inf,-inf
"(41400.0, 38509.80762113533)",,,,,,,,,,,,,,,,,291.9900711595622,303.15,288.15,,,,0.009926039448010794,inf,-inf,81.70123282528525,81.70123282528525,inf,inf,-inf,-inf
"(41400.0, 38700.0)",297.0,292.0,275.9386063238716,38700.0,0.0,0.0,0.0,0.0,,,,,,,,,291.99009202040816,303.15,288.15,80.25115729229022,200.0,0.0,,,,,,,,,
"(41400.0, 38890.19237886467)",,,,,,,,,,,,,,,,,291.9899789345264,303.15,288.15,,,,0.01001826338829107,inf,-inf,80.25115729229022,80.25115729229022,inf,inf,-inf,-inf
"(41400.0, 39409.80762113533)",,,,,,,,,,,,,,,,,291.9897165404761,303.15,288.15,,,,0.010280654429005148,inf,-inf,80.25115729229022,80.25115729229022,inf,inf,-inf,-inf
"(41400.0, 39600.0)",297.0,292.0,276.2366255340922,39600.0,0.0,0.0,0.0,0.0,,,,,,,,,291.989637540581,303.15,288.15,78.78880899361253,200.0,0.0,,,,,,,,,
"(41400.0, 39790.19237886467)",,,,,,,,,,,,,,,,,291.990065796151,303.15,288.15,,,,0.009931402794980724,inf,-inf,78.78880899361253,78.78880899361253,inf,inf,-inf,-inf
"(41400.0, 40309.80762113533)",,,,,,,,,,,,,,,,,291.9910594808788,303.15,288.15,,,,0.008937731291562691,inf,-inf,78.78880899361253,78.78880899361253,inf,inf,-inf,-inf
"(41400.0, 40500.0)",297.0,292.0,276.5428381075225,40500.0,0.0,0.0,0.0,0.0,,,,,,,,,291.9913586530159,303.15,288.15,77.15266555156381,200.0,0.0,,,,,,,,,
"(41400.0, 40690.19237886467)",,,,,,,,,,,,,,,,,291.9897368516977,303.15,288.15,,,,0.01026034343478282,inf,-inf,77.15266555156381,77.15266555156381,inf,inf,-inf,-inf
"(41400.0, 41209.80762113533)",,,,,,,,,,,,,,,,,291.985973773494,303.15,288.15,,,,0.014023390743357246,inf,-inf,77.15266555156381,77.15266555156381,inf,inf,-inf,-inf
"(41400.0, 41400.0)",297.0,292.0,276.8559327949123,41400.0,0.0,0.0,0.0,0.0,,,,,,,,,291.98484081037367,303.15,288.15,76.05232743625244,200.0,0.0,,,,,,,,,
"(41400.0, 41590.19237886467)",,,,,,,,,,,,,,,,,291.99219427760937,303.15,288.15,,,,0.007802953783135266,inf,-inf,76.05232743625244,76.05232743625244,inf,inf,-inf,-inf
"(41400.0, 42109.80762113533)",,,,,,,,,,,,,,,,,292.00925658479133,303.15,288.15,,,,6.895436170844154e-05,inf,-inf,76.05232743625244,76.05232743625244,inf,inf,-inf,-inf
"(41400.0, 42300.0)",297.0,292.0,277.17456887674314,42300.0,0.0,0.0,0.0,0.0,,,,,,,,,292.0143935933068,303.15,288.15,72.88927168211953,200.0,0.0,,,,,,,,,
"(41400.0, 42490.19237886467)",,,,,,,,,,,,,,,,,291.9907735550097,303.15,288.15,,,,0.009223653063482138,inf,-inf,72.88927168211953,72.88927168211953,inf,inf,-inf,-inf
"(41400.0, 43009.80762113533)",,,,,,,,,,,,,,,,,291.93596779656235,303.15,288.15,,,,0.06402930188678224,inf,-inf,72.88927168211953,72.88927168211953,inf,inf,-inf,-inf
"(41400.0, 43200.0)",,,,,,,,,,,,,,,,,291.9194672351283,303.15,288.15,,,,,,,,,,,,
"(42300.0, 0.0)",298.9166666666667,290.0833333333333,278.47701045707663,0.0,0.0,0.0,0.0,0.0,10000.0,5.0,250.0,1.0,100.0,290.08605731569867,55.90451815375699,0.0,290.08605731569867,303.15,288.15,57.62021082076508,200.0,0.0,,,,,,,,,
"(42300.0, 190.19237886466843)",,,,,,,,,,,,,,,,,290.0783930364862,303.15,288.15,,,,0.0049376352665293,inf,-inf,57.62021082076508,57.62021082076508,inf,inf,-inf,-inf
"(42300.0, 709.8076211353316)",,,,,,,,,,,,,,,,,290.0606095498591,303.15,288.15,,,,0.022720934632062522,inf,-inf,57.62021082076508,57.62021082076508,inf,inf,-inf,-inf
"(42300.0, 900.0)",299.0,290.0,278.15000250956723,900.0,0.0,0.0,0.0,0.0,,,,,,,,,290.0552554133244,303.15,288.15,59.21487465445391,200.0,0.0,,,,,,,,,
"(42300.0, 1090.1923788646684)",,,,,,,,,,,,,,,,,290.0496402437645,303.15,288.15,,,,7.627657955662556e-05,inf,-inf,59.21487465445391,59.21487465445391,inf,inf,-inf,-inf
"(42300.0, 1609.8076211353316)",,,,,,,,,,,,,,,,,290.0366113221908,303.15,288.15,,,,7.380738282041632e-05,inf,-inf,59.21487465445391,59.21487465445391,inf,inf,-inf,-inf
"(42300.0, 1800.0)",298.9166666666667,290.0833333333333,277.8229945513114,1800.0,0.0,0.0,0.0,0.0,,,,,,,,,290.03268865919057,303.15,288.15,62.38032925354819,200.0,0.0,,,,,,,,,
"(42300.0, 1990.1923788646684)",,,,,,,,,,,,,,,,,290.056705537601,303.15,288.15,,,,0.026624939266702778,inf,-inf,62.38032925354819,62.38032925354819,inf,inf,-inf,-inf
"(42300.0, 2509.807621135332)",,,,,,,,,,,,,,,,,290.11243208724784,303.15,288.15,,,,7.413902173005446e-05,inf,-inf,62.38032925354819,62.38032925354819,inf,inf,-inf,-inf
"(42300.0, 2700.0)",298.8333333333333,290.1666666666667,277.4973868805898,2700.0,0.0,0.0,0.0,0.0,,,,,,,,,290.129209874509,303.15,288.15,64.24872067394232,200.0,0.0,,,,,,,,,
"(42300.0, 2890.1923788646686)",,,,,,,,,,,,,,,,,290.1488583007561,303.15,288.15,,,,0.017805530587926496,inf,-inf,64.24872067394232,64.24872067394232,inf,inf,-inf,-inf
"(42300.0, 3409.807621135332)",,,,,,,,,,,,,,,,,290.1944486968947,303.15,288.15,,,,7.412998891261789e-05,inf,-inf,64.24872067394232,64.24872067394232,inf,inf,-inf,-inf
"(42300.0, 3600.0)",298.75,290.25,277.17457379943636,3600.0,0.0,0.0,0.0,0.0,,,,,,,,,290.2081747569578,303.15,288.15,66.33785613517257,200.0,0.0,,,,,,,,,
"(42300.0, 3790.1923788646686)",,,,,,,,,,,,,,,,,290.2292702209693,303.15,288.15,,,,0.020726933523674072,inf,-inf,66.33785613517257,66.33785613517257,inf,inf,-inf,-inf
"(42300.0, 4309.807621135332)",,,,,,,,,,,,,,,,,290.27821819007954,303.15,288.15,,,,7.416674673666412e-05,inf,-inf,66.33785613517257,66.33785613517257,inf,inf,-inf,-inf
"(42300.0, 4500.0)",298.6666666666667,290.3333333333333,276.85593764302394,4500.0,0.0,0.0,0.0,0.0,,,,,,,,,290.2929551263837,303.15,288.15,68.32835761594669,200.0,0.0,,,,,,,,,
"(42300.0, 4690.192378864668)",,,,,,,,,,,,,,,,,290.3135712631191,303.15,288.15,,,,0.019759226665086317,inf,-inf,68.32835761594669,68.32835761594669,inf,inf,-inf,-inf
"(42300.0, 5209.807621135332)",,,,,,,,,,,,,,,,,290.3614070454252,303.15,288.15,,,,7.418253424034665e-05,inf,-inf,68.32835761594669,68.32835761594669,inf,inf,-inf,-inf
"(42300.0, 5400.0)",298.5833333333333,290.4166666666667,276.5428428602921,5400.0,0.0,0.0,0.0,0.0,,,,,,,,,290.37580913175725,303.15,288.15,70.31690648974163,200.0,0.0,,,,,,,,,
"(42300.0, 5590.192378864668)",,,,,,,,,,,,,,,,,290.3965840443519,303.15,288.15,,,,0.02007977697792421,inf,-inf,70.31690648974163,70.31690648974163,inf,inf,-inf,-inf
"(42300.0, 6109.807621135332)",,,,,,,,,,,,,,,,,290.4447882355182,303.15,288.15,,,,7.418161292181486e-05,inf,-inf,70.31690648974163,70.31690648974163,inf,inf,-inf,-inf
"(42300.0, 6300.0)",298.5,290.5,276.2366301711678,6300.0,0.0,0.0,0.0,0.0,,,,,,,,,290.4593012399947,303.15,288.15,72.26251386380358,200.0,0.0,,,,,,,,,
"(42300.0, 6490.192378864668)",,,,,,,,,,,,,,,,,290.4800235584718,303.15,288.15,,,,0.01997359567071144,inf,-inf,72.26251386380358,72.26251386380358,inf,inf,-inf,-inf
"(42300.0, 7009.807621135332)",,,,,,,,,,,,,,,,,290.5281057150985,303.15,288.15,,,,7.4165912482348e-05,inf,-inf,72.26251386380358,72.26251386380358,inf,inf,-inf,-inf
"(42300.0, 7200.0)",298.4166666666667,290.5833333333333,275.9386108253965,7200.0,0.0,0.0,0.0,0.0,,,,,,,,,290.54258197820917,303.15,288.15,74.16998041259642,200.0,0.0,,,,,,,,,
"(42300.0, 7390.192378864668)",,,,,,,,,,,,,,,,,290.5633217185038,303.15,288.15,,,,0.02000876803469675,inf,-inf,74.16998041259642,74.16998041259642,inf,inf,-inf,-inf
"(42300.0, 7909.807621135332)",,,,,,,,,,,,,,,,,290.61144429910905,303.15,288.15,,,,7.413909763907725e-05,inf,-inf,74.16998041259642,74.16998041259642,inf,inf,-inf,-inf
"(42300.0, 8100.0)",298.3333333333333,290.6666666666667,275.6500609875694,8100.0,0.0,0.0,0.0,0.0,,,,,,,,,290.6259327328084,303.15,288.15,76.02916332054026,200.0,0.0,,,,,,,,,
"(42300.0, 8290.192378864669)",,,,,,,,,,,,,,,,,290.64666670169316,303.15,288.15,,,,0.019997117379830117,inf,-inf,76.02916332054026,76.02916332054026,inf,inf,-inf,-inf
"(42300.0, 8809.807621135331)",,,,,,,,,,,,,,,,,290.69477589085125,303.15,288.15,,,,7.410648563314614e-05,inf,-inf,76.02916332054026,76.02916332054026,inf,inf,-inf,-inf
"(42300.0, 9000.0)",298.25,290.75,275.3722162723912,9000.0,0.0,0.0,0.0,0.0,,,,,,,,,290.70926029274074,303.15,288.15,77.83513079389174,200.0,0.0,,,,,,,,,
"(42300.0, 9190.192378864669)",,,,,,,,,,,,,,,,,290.7299961748449,303.15,288.15,,,,0.02000097671664939,inf,-inf,77.83513079389174,77.83513079389174,inf,inf,-inf,-inf
"(42300.0, 9709.807621135331)",,,,,,,,,,,,,,,,,290.7781098032609,303.15,288.15,,,,7.407286148317334e-05,inf,-inf,77.83513079389174,77.83513079389174,inf,inf,-inf,-inf
"(42300.0, 9900.0)",298.1666666666667,290.8333333333333,275.1062664535877,9900.0,0.0,0.0,0.0,0.0,,,,,,,,,290.79259554169323,303.15,288.15,79.58152074456618,200.0,0.0,,,,,,,,,
"(42300.0, 10090.192378864669)",,,,,,,,,,,,,,,,,290.8133307856578,303.15,288.15,,,,0.019999698407554455,inf,-inf,79.58152074456618,79.58152074456618,inf,inf,-inf,-inf
"(42300.0, 10609.807621135331)",,,,,,,,,,,,,,,,,290.86144293339345,303.15,288.15,,,,7.404095084719975e-05,inf,-inf,79.58152074456618,79.58152074456618,inf,inf,-inf,-inf
"(42300.0, 10800.0)",298.0833333333333,290.9166666666667,274.85335036911243,10800.0,0.0,0.0,0.0,0.0,,,,,,,,,290.8759282260323,303.15,288.15,81.26277704614617,200.0,0.0,,,,,,,,,
"(42300.0, 10990.192378864669)",,,,,,,,,,,,,,,,,290.8966636946381,303.15,288.15,,,,0.020000121926045583,inf,-inf,81.26277704614617,81.26277704614617,inf,inf,-inf,-inf
"(42300.0, 11509.807621135331)",,,,,,,,,,,,,,,,,290.9447763636107,303.15,288.15,,,,7.401225015406606e-05,inf,-inf,81.26277704614617,81.26277704614617,inf,inf,-inf,-inf
"(42300.0, 11700.0)",298.0,291.0,274.61455104446753,11700.0,0.0,0.0,0.0,0.0,,,,,,,,,290.9592618131801,303.15,288.15,82.87343525898024,200.0,0.0,,,,,,,,,
"(42300.0, 11890.192378864669)",,,,,,,,,,,,,,,,,290.97999716734876,303.15,288.15,,,,0.019999981715785525,inf,-inf,82.87343525898024,82.87343525898024,inf,inf,-inf,-inf
"(42300.0, 12409.807621135331)",,,,,,,,,,,,,,,,,291.0281095707917,303.15,288.15,,,,7.398744653026209e-05,inf,-inf,82.87343525898024,82.87343525898024,inf,inf,-inf,-inf
"(42300.0, 12600.0)",297.9166666666667,291.0833333333333,274.3908910550221,12600.0,0.0,0.0,0.0,0.0,,,,,,,,,291.04259494041713,303.15,288.15,84.40840964546317,200.0,0.0,,,,,,,,,
"(42300.0, 12790.192378864669)",,,,,,,,,,,,,,,,,291.06333045332804,303.15,288.15,,,,0.020000028236309277,inf,-inf,84.40840964546317,84.40840964546317,inf,inf,-inf,-inf
"(42300.0, 13309.807621135331)",,,,,,,,,,,,,,,,,291.1114432251019,303.15,288.15,,,,7.396662872874351e-05,inf,-inf,84.40840964546317,84.40840964546317,inf,inf,-inf,-inf
"(42300.0, 13500.0)",297.8333333333333,291.1666666666667,274.18332814718804,13500.0,0.0,0.0,0.0,0.0,,,,,,,,,291.125928705622,303.15,288.15,85.86286986540811,200.0,0.0,,,,,,,,,
"(42300.0, 13690.192378864669)",,,,,,,,,,,,,,,,,291.1466638011638,303.15,288.15,,,,0.020000012900614532,inf,-inf,85.86286986540811,85.86286986540811,inf,inf,-inf,-inf
"(42300.0, 14209.807621135331)",,,,,,,,,,,,,,,,,291.194775604513,303.15,288.15,,,,7.394949478816223e-05,inf,-inf,85.86286986540811,85.86286986540811,inf,inf,-inf,-inf
"(42300.0, 14400.0)",297.75,291.25,273.9927511372023,14400.0,0.0,0.0,0.0,0.0,,,,,,,,,291.2092607934661,303.15,288.15,87.23248409143302,200.0,0.0,,,,,,,,,
