,P_el,_P_in_full
"(28800.0, 22100)",76.02916332060991,76.02916332060991
"(28800.0, 22200)",76.02916332060991,76.02916332060991
"(28800.0, 22300)",76.02916332060991,76.02916332060991
"(28800.0, 22400)",76.02916332060991,76.02916332060991
"(28800.0, 22500)",76.02916332060991,76.02916332060991
"(28800.0, 22600)",77.83513079389907,77.83513079389907
"(28800.0, 22700)",77.83513079389907,77.83513079389907
"(28800.0, 22800)",77.83513079389907,77.83513079389907
"(28800.0, 22900)",77.83513079389907,77.83513079389907
"(28800.0, 23000)",77.83513079389907,77.83513079389907
"(28800.0, 23100)",77.83513079389907,77.83513079389907
"(28800.0, 23200)",77.83513079389907,77.83513079389907
"(28800.0, 23300)",77.83513079389907,77.83513079389907
"(28800.0, 23400)",77.83513079389907,77.83513079389907
"(28800.0, 23500)",79.58152074463987,79.58152074463987
"(28800.0, 23600)",79.58152074463987,79.58152074463987
"(28800.0, 23700)",79.58152074463987,79.58152074463987
"(28800.0, 23800)",79.58152074463987,79.58152074463987
"(28800.0, 23900)",79.58152074463987,79.58152074463987
"(28800.0, 24000)",79.58152074463987,79.58152074463987
"(28800.0, 24100)",79.58152074463987,79.58152074463987
"(28800.0, 24200)",79.58152074463987,79.58152074463987
"(28800.0, 24300)",79.58152074463987,79.58152074463987
"(28800.0, 24400)",81.26277704606181,81.26277704606181
"(28800.0, 24500)",81.26277704606181,81.26277704606181
"(28800.0, 24600)",81.26277704606181,81.26277704606181
"(28800.0, 24700)",81.26277704606181,81.26277704606181
"(28800.0, 24800)",81.26277704606181,81.26277704606181
"(28800.0, 24900)",81.26277704606181,81.26277704606181
"(28800.0, 25000)",81.26277704606181,81.26277704606181
"(28800.0, 25100)",81.26277704606181,81.26277704606181
"(28800.0, 25200)",81.26277704606181,81.26277704606181
"(28800.0, 25300)",82.8734352593621,82.8734352593621
"(28800.0, 25400)",82.8734352593621,82.8734352593621
"(28800.0, 25500)",82.8734352593621,82.8734352593621
"(28800.0, 25600)",82.8734352593621,82.8734352593621
"(28800.0, 25700)",82.8734352593621,82.8734352593621
"(28800.0, 25800)",82.8734352593621,82.8734352593621
"(28800.0, 25900)",82.8734352593621,82.8734352593621
"(28800.0, 26000)",82.8734352593621,82.8734352593621
"(28800.0, 26100)",82.8734352593621,82.8734352593621
"(28800.0, 26200)",84.40840964442675,84.40840964442675
"(28800.0, 26300)",84.40840964442675,84.40840964442675
"(28800.0, 26400)",84.40840964442675,84.40840964442675
"(28800.0, 26500)",84.40840964442675,84.40840964442675
"(28800.0, 26600)",84.40840964442675,84.40840964442675
"(28800.0, 26700)",84.40840964442675,84.40840964442675
"(28800.0, 26800)",84.40840964442675,84.40840964442675
"(28800.0, 26900)",84.40840964442675,84.40840964442675
"(28800.0, 27000)",84.40840964442675,84.40840964442675
"(28800.0, 27100)",85.8628698686607,85.8628698686607
"(28800.0, 27200)",85.8628698686607,85.8628698686607
"(28800.0, 27300)",85.8628698686607,85.8628698686607
"(28800.0, 27400)",85.8628698686607,85.8628698686607
"(28800.0, 27500)",85.8628698686607,85.8628698686607
"(28800.0, 27600)",85.8628698686607,85.8628698686607
"(28800.0, 27700)",85.8628698686607,85.8628698686607
"(28800.0, 27800)",85.8628698686607,85.8628698686607
"(28800.0, 27900)",85.8628698686607,85.8628698686607
"(28800.0, 28000)",87.23248408174071,87.23248408174071
"(28800.0, 28100)",87.23248408174071,87.23248408174071
"(28800.0, 28200)",87.23248408174071,87.23248408174071
"(28800.0, 28300)",87.23248408174071,87.23248408174071
"(28800.0, 28400)",87.23248408174071,87.23248408174071
"(28800.0, 28500)",87.23248408174071,87.23248408174071
"(28800.0, 28600)",87.23248408174071,87.23248408174071
"(28800.0, 28700)",87.23248408174071,87.23248408174071
"(28800.0, 28800)",87.23248408174071,87.23248408174071
"(28800.0, 28900)",88.51283749499962,88.51283749499962
"(28800.0, 29000)",88.51283749499962,88.51283749499962
"(28800.0, 29100)",88.51283749499962,88.51283749499962
"(28800.0, 29200)",88.51283749499962,88.51283749499962
"(28800.0, 29300)",88.51283749499962,88.51283749499962
"(28800.0, 29400)",88.51283749499962,88.51283749499962
"(28800.0, 29500)",88.51283749499962,88.51283749499962
"(28800.0, 29600)",88.51283749499962,88.51283749499962
"(28800.0, 29700)",88.51283749499962,88.51283749499962
"(28800.0, 29800)",89.70123888021509,89.70123888021509
"(28800.0, 29900)",89.70123888021509,89.70123888021509
"(28800.0, 30000)",89.70123888021509,89.70123888021509
"(28800.0, 30100)",89.70123888021509,89.70123888021509
"(28800.0, 30200)",89.70123888021509,89.70123888021509
"(28800.0, 30300)",89.70123888021509,89.70123888021509
"(28800.0, 30400)",89.70123888021509,89.70123888021509
"(28800.0, 30500)",89.70123888021509,89.70123888021509
"(28800.0, 30600)",89.70123888021509,89.70123888021509
"(28800.0, 30700)",90.79134337349504,90.79134337349504
"(28800.0, 30800)",90.79134337349504,90.79134337349504
"(28800.0, 30900)",90.79134337349504,90.79134337349504
"(28800.0, 31000)",90.79134337349504,90.79134337349504
"(28800.0, 31100)",90.79134337349504,90.79134337349504
"(28800.0, 31200)",90.79134337349504,90.79134337349504
"(28800.0, 31300)",90.79134337349504,90.79134337349504
"(28800.0, 31400)",90.79134337349504,90.79134337349504
"(28800.0, 31500)",90.79134337349504,90.79134337349504
"(28800.0, 31600)",91.78944502014807,91.78944502014807
"(28800.0, 31700)",91.78944502014807,91.78944502014807
"(28800.0, 31800)",91.78944502014807,91.78944502014807
"(28800.0, 31900)",91.78944502014807,91.78944502014807
"(28800.0, 32000)",91.78944502014807,91.78944502014807
"(28800.0, 32100)",91.78944502014807,91.78944502014807
"(28800.0, 32200)",91.78944502014807,91.78944502014807
"(28800.0, 32300)",91.78944502014807,91.78944502014807
"(28800.0, 32400)",91.78944502014807,91.78944502014807
"(28800.0, 32500)",92.66534725465786,92.66534725465786
"(28800.0, 32600)",92.66534725465786,92.66534725465786
"(28800.0, 32700)",92.66534725465786,92.66534725465786
"(28800.0, 32800)",92.66534725465786,92.66534725465786
"(28800.0, 32900)",92.66534725465786,92.66534725465786
"(28800.0, 33000)",92.66534725465786,92.66534725465786
"(28800.0, 33100)",92.66534725465786,92.66534725465786
"(28800.0, 33200)",92.66534725465786,92.66534725465786
"(28800.0, 33300)",92.66534725465786,92.66534725465786
"(28800.0, 33400)",93.5007273235042,93.5007273235042
"(28800.0, 33500)",93.5007273235042,93.5007273235042
"(28800.0, 33600)",93.5007273235042,93.5007273235042
"(28800.0, 33700)",93.5007273235042,93.5007273235042
"(28800.0, 33800)",93.5007273235042,93.5007273235042
"(28800.0, 33900)",93.5007273235042,93.5007273235042
"(28800.0, 34000)",93.5007273235042,93.5007273235042
"(28800.0, 34100)",93.5007273235042,93.5007273235042
"(28800.0, 34200)",93.5007273235042,93.5007273235042
"(28800.0, 34300)",94.04128068176625,94.04128068176625
"(28800.0, 34400)",94.04128068176625,94.04128068176625
"(28800.0, 34500)",94.04128068176625,94.04128068176625
"(28800.0, 34600)",94.04128068176625,94.04128068176625
"(28800.0, 34700)",94.04128068176625,94.04128068176625
"(28800.0, 34800)",94.04128068176625,94.04128068176625
"(28800.0, 34900)",94.04128068176625,94.04128068176625
"(28800.0, 35000)",94.04128068176625,94.04128068176625
"(28800.0, 35100)",94.04128068176625,94.04128068176625
"(28800.0, 35200)",95.04878227904037,95.04878227904037
"(28800.0, 35300)",95.04878227904037,95.04878227904037
"(28800.0, 35400)",95.04878227904037,95.04878227904037
"(28800.0, 35500)",95.04878227904037,95.04878227904037
"(28800.0, 35600)",95.04878227904037,95.04878227904037
"(28800.0, 35700)",95.04878227904037,95.04878227904037
"(28800.0, 35800)",95.04878227904037,95.04878227904037
"(28800.0, 35900)",95.04878227904037,95.04878227904037
"(28800.0, 36000)",95.04878227904037,95.04878227904037
"(28800.0, 36100)",94.34116330593753,94.34116330593753
"(28800.0, 36200)",94.34116330593753,94.34116330593753
"(28800.0, 36300)",94.34116330593753,94.34116330593753
"(28800.0, 36400)",94.34116330593753,94.34116330593753
"(28800.0, 36500)",94.34116330593753,94.34116330593753
"(28800.0, 36600)",94.34116330593753,94.34116330593753
"(28800.0, 36700)",94.34116330593753,94.34116330593753
"(28800.0, 36800)",94.34116330593753,94.34116330593753
"(28800.0, 36900)",94.34116330593753,94.34116330593753
"(28800.0, 37000)",94.10806143723916,94.10806143723916
"(28800.0, 37100)",94.10806143723916,94.10806143723916
"(28800.0, 37200)",94.10806143723916,94.10806143723916
"(28800.0, 37300)",94.10806143723916,94.10806143723916
"(28800.0, 37400)",94.10806143723916,94.10806143723916
"(28800.0, 37500)",94.10806143723916,94.10806143723916
"(28800.0, 37600)",94.10806143723916,94.10806143723916
"(28800.0, 37700)",94.10806143723916,94.10806143723916
"(28800.0, 37800)",94.10806143723916,94.10806143723916
"(28800.0, 37900)",93.99693380382053,93.99693380382053
"(28800.0, 38000)",93.99693380382053,93.99693380382053
"(28800.0, 38100)",93.99693380382053,93.99693380382053
"(28800.0, 38200)",93.99693380382053,93.99693380382053
"(28800.0, 38300)",93.99693380382053,93.99693380382053
"(28800.0, 38400)",93.99693380382053,93.99693380382053
"(28800.0, 38500)",93.99693380382053,93.99693380382053
"(28800.0, 38600)",93.99693380382053,93.99693380382053
"(28800.0, 38700)",93.99693380382053,93.99693380382053
"(28800.0, 38800)",93.71063816277724,93.71063816277724
"(28800.0, 38900)",93.71063816277724,93.71063816277724
"(28800.0, 39000)",93.71063816277724,93.71063816277724
"(28800.0, 39100)",93.71063816277724,93.71063816277724
"(28800.0, 39200)",93.71063816277724,93.71063816277724
"(28800.0, 39300)",93.71063816277724,93.71063816277724
"(28800.0, 39400)",93.71063816277724,93.71063816277724
"(28800.0, 39500)",93.71063816277724,93.71063816277724
"(28800.0, 39600)",93.71063816277724,93.71063816277724
"(28800.0, 39700)",93.37020638877219,93.37020638877219
"(28800.0, 39800)",93.37020638877219,93.37020638877219
"(28800.0, 39900)",93.37020638877219,93.37020638877219
"(28800.0, 40000)",93.37020638877219,93.37020638877219
"(28800.0, 40100)",93.37020638877219,93.37020638877219
"(28800.0, 40200)",93.37020638877219,93.37020638877219
"(28800.0, 40300)",93.37020638877219,93.37020638877219
"(28800.0, 40400)",93.37020638877219,93.37020638877219
"(28800.0, 40500)",93.37020638877219,93.37020638877219
"(28800.0, 40600)",92.78937393538554,92.78937393538554
"(28800.0, 40700)",92.78937393538554,92.78937393538554
"(28800.0, 40800)",92.78937393538554,92.78937393538554
"(28800.0, 40900)",92.78937393538554,92.78937393538554
"(28800.0, 41000)",92.78937393538554,92.78937393538554
"(28800.0, 41100)",92.78937393538554,92.78937393538554
"(28800.0, 41200)",92.78937393538554,92.78937393538554
"(28800.0, 41300)",92.78937393538554,92.78937393538554
"(28800.0, 41400)",92.78937393538554,92.78937393538554
"(28800.0, 41500)",92.6784951820393,92.6784951820393
"(28800.0, 41600)",92.6784951820393,92.6784951820393
"(28800.0, 41700)",92.6784951820393,92.6784951820393
"(28800.0, 41800)",92.6784951820393,92.6784951820393
"(28800.0, 41900)",92.6784951820393,92.6784951820393
"(28800.0, 42000)",92.6784951820393,92.6784951820393
"(28800.0, 42100)",92.6784951820393,92.6784951820393
"(28800.0, 42200)",92.6784951820393,92.6784951820393
"(28800.0, 42300)",92.6784951820393,92.6784951820393
"(28800.0, 42400)",90.43339132306426,90.43339132306426
"(28800.0, 42500)",90.43339132306426,90.43339132306426
"(28800.0, 42600)",90.43339132306426,90.43339132306426
"(28800.0, 42700)",90.43339132306426,90.43339132306426
"(28800.0, 42800)",90.43339132306426,90.43339132306426
"(28800.0, 42900)",90.43339132306426,90.43339132306426
"(28800.0, 43000)",90.43339132306426,90.43339132306426
"(28800.0, 43100)",90.43339132306426,90.43339132306426
"(28800.0, 43200)",90.43339132306426,90.43339132306426
"(29700.0, 0)",,
"(29700.0, 100)",44.64022739475254,44.64022739475254
"(29700.0, 200)",44.64022739475254,44.64022739475254
"(29700.0, 300)",44.64022739475254,44.64022739475254
"(29700.0, 400)",44.64022739475254,44.64022739475254
"(29700.0, 500)",44.64022739475254,44.64022739475254
"(29700.0, 600)",44.64022739475254,44.64022739475254
"(29700.0, 700)",44.64022739475254,44.64022739475254
"(29700.0, 800)",44.64022739475254,44.64022739475254
"(29700.0, 900)",44.64022739475254,44.64022739475254
"(29700.0, 1000)",44.11945635931346,44.11945635931346
"(29700.0, 1100)",44.11945635931346,44.11945635931346
"(29700.0, 1200)",44.11945635931346,44.11945635931346
"(29700.0, 1300)",44.11945635931346,44.11945635931346
"(29700.0, 1400)",44.11945635931346,44.11945635931346
"(29700.0, 1500)",44.11945635931346,44.11945635931346
"(29700.0, 1600)",44.11945635931346,44.11945635931346
"(29700.0, 1700)",44.11945635931346,44.11945635931346
"(29700.0, 1800)",44.11945635931346,44.11945635931346
"(29700.0, 1900)",45.01275287081609,45.01275287081609
"(29700.0, 2000)",45.01275287081609,45.01275287081609
"(29700.0, 2100)",45.01275287081609,45.01275287081609
"(29700.0, 2200)",45.01275287081609,45.01275287081609
"(29700.0, 2300)",45.01275287081609,45.01275287081609
"(29700.0, 2400)",45.01275287081609,45.01275287081609
"(29700.0, 2500)",45.01275287081609,45.01275287081609
"(29700.0, 2600)",45.01275287081609,45.01275287081609
"(29700.0, 2700)",45.01275287081609,45.01275287081609
"(29700.0, 2800)",45.65712538725506,45.65712538725506
"(29700.0, 2900)",45.65712538725506,45.65712538725506
"(29700.0, 3000)",45.65712538725506,45.65712538725506
"(29700.0, 3100)",45.65712538725506,45.65712538725506
"(29700.0, 3200)",45.65712538725506,45.65712538725506
"(29700.0, 3300)",45.65712538725506,45.65712538725506
"(29700.0, 3400)",45.65712538725506,45.65712538725506
"(29700.0, 3500)",45.65712538725506,45.65712538725506
"(29700.0, 3600)",45.65712538725506,45.65712538725506
"(29700.0, 3700)",46.44650146730931,46.44650146730931
"(29700.0, 3800)",46.44650146730931,46.44650146730931
"(29700.0, 3900)",46.44650146730931,46.44650146730931
"(29700.0, 4000)",46.44650146730931,46.44650146730931
"(29700.0, 4100)",46.44650146730931,46.44650146730931
"(29700.0, 4200)",46.44650146730931,46.44650146730931
"(29700.0, 4300)",46.44650146730931,46.44650146730931
"(29700.0, 4400)",46.44650146730931,46.44650146730931
"(29700.0, 4500)",46.44650146730931,46.44650146730931
"(29700.0, 4600)",47.291879556984405,47.291879556984405
"(29700.0, 4700)",47.291879556984405,47.291879556984405
"(29700.0, 4800)",47.291879556984405,47.291879556984405
"(29700.0, 4900)",47.291879556984405,47.291879556984405
"(29700.0, 5000)",47.291879556984405,47.291879556984405
"(29700.0, 5100)",47.291879556984405,47.291879556984405
"(29700.0, 5200)",47.291879556984405,47.291879556984405
"(29700.0, 5300)",47.291879556984405,47.291879556984405
"(29700.0, 5400)",47.291879556984405,47.291879556984405
"(29700.0, 5500)",48.205493940656396,48.205493940656396
"(29700.0, 5600)",48.205493940656396,48.205493940656396
"(29700.0, 5700)",48.205493940656396,48.205493940656396
"(29700.0, 5800)",48.205493940656396,48.205493940656396
"(29700.0, 5900)",48.205493940656396,48.205493940656396
"(29700.0, 6000)",48.205493940656396,48.205493940656396
"(29700.0, 6100)",48.205493940656396,48.205493940656396
"(29700.0, 6200)",48.205493940656396,48.205493940656396
"(29700.0, 6300)",48.205493940656396,48.205493940656396
"(29700.0, 6400)",49.177939625458315,49.177939625458315
"(29700.0, 6500)",49.177939625458315,49.177939625458315
"(29700.0, 6600)",49.177939625458315,49.177939625458315
"(29700.0, 6700)",49.177939625458315,49.177939625458315
"(29700.0, 6800)",49.177939625458315,49.177939625458315
"(29700.0, 6900)",49.177939625458315,49.177939625458315
"(29700.0, 7000)",49.177939625458315,49.177939625458315
"(29700.0, 7100)",49.177939625458315,49.177939625458315
"(29700.0, 7200)",49.177939625458315,49.177939625458315
"(29700.0, 7300)",50.20403622901317,50.20403622901317
"(29700.0, 7400)",50.20403622901317,50.20403622901317
"(29700.0, 7500)",50.20403622901317,50.20403622901317
"(29700.0, 7600)",50.20403622901317,50.20403622901317
"(29700.0, 7700)",50.20403622901317,50.20403622901317
"(29700.0, 7800)",50.20403622901317,50.20403622901317
"(29700.0, 7900)",50.20403622901317,50.20403622901317
"(29700.0, 8000)",50.20403622901317,50.20403622901317
"(29700.0, 8100)",50.20403622901317,50.20403622901317
"(29700.0, 8200)",51.277502270608366,51.277502270608366
"(29700.0, 8300)",51.277502270608366,51.277502270608366
"(29700.0, 8400)",51.277502270608366,51.277502270608366
"(29700.0, 8500)",51.277502270608366,51.277502270608366
"(29700.0, 8600)",51.277502270608366,51.277502270608366
"(29700.0, 8700)",51.277502270608366,51.277502270608366
"(29700.0, 8800)",51.277502270608366,51.277502270608366
"(29700.0, 8900)",51.277502270608366,51.277502270608366
"(29700.0, 9000)",51.277502270608366,51.277502270608366
"(29700.0, 9100)",52.39170170615643,52.39170170615643
"(29700.0, 9200)",52.39170170615643,52.39170170615643
"(29700.0, 9300)",52.39170170615643,52.39170170615643
"(29700.0, 9400)",52.39170170615643,52.39170170615643
"(29700.0, 9500)",52.39170170615643,52.39170170615643
"(29700.0, 9600)",52.39170170615643,52.39170170615643
"(29700.0, 9700)",52.39170170615643,52.39170170615643
"(29700.0, 9800)",52.39170170615643,52.39170170615643
"(29700.0, 9900)",52.39170170615643,52.39170170615643
"(29700.0, 10000)",53.54144845612387,53.54144845612387
"(29700.0, 10100)",53.54144845612387,53.54144845612387
"(29700.0, 10200)",53.54144845612387,53.54144845612387
"(29700.0, 10300)",53.54144845612387,53.54144845612387
"(29700.0, 10400)",53.54144845612387,53.54144845612387
"(29700.0, 10500)",53.54144845612387,53.54144845612387
"(29700.0, 10600)",53.54144845612387,53.54144845612387
"(29700.0, 10700)",53.54144845612387,53.54144845612387
"(29700.0, 10800)",53.54144845612387,53.54144845612387
"(29700.0, 10900)",54.71349358362733,54.71349358362733
