,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,variable,upper,lower,variable,upper,lower,variable,upper,lower,variable,variable,upper,upper,lower,lower
"(30600.0, 19090.192378864667)",,,,,,,,,,,,,,,,,290.56332171851597,303.15,288.15,,,,0.02000876802254033,inf,-inf,74.16998041253113,74.16998041253113,inf,inf,-inf,-inf
"(30600.0, 19609.807621135333)",,,,,,,,,,,,,,,,,290.61144429911536,303.15,288.15,,,,6.914683215990193e-05,inf,-inf,74.16998041253113,74.16998041253113,inf,inf,-inf,-inf
"(30600.0, 19800.0)",298.3333333333333,290.6666666666667,275.6500609875694,19800.0,0.0,0.0,0.0,0.0,,,,,,,,,290.62593273281294,303.15,288.15,76.02916332060784,200.0,0.0,,,,,,,,,
"(30600.0, 19990.192378864667)",,,,,,,,,,,,,,,,,290.64666670169856,303.15,288.15,,,,0.019997117374377833,inf,-inf,76.02916332060784,76.02916332060784,inf,inf,-inf,-inf
"(30600.0, 20509.807621135333)",,,,,,,,,,,,,,,,,290.6947758908585,303.15,288.15,,,,6.91396376825042e-05,inf,-inf,76.02916332060784,76.02916332060784,inf,inf,-inf,-inf
"(30600.0, 20700.0)",298.25,290.75,275.3722162723912,20700.0,0.0,0.0,0.0,0.0,,,,,,,,,290.7092602927486,303.15,288.15,77.8351307939142,200.0,0.0,,,,,,,,,
"(30600.0, 20890.192378864667)",,,,,,,,,,,,,,,,,290.7299961748525,303.15,288.15,,,,0.020000976709024912,inf,-inf,77.8351307939142,77.8351307939142,inf,inf,-inf,-inf
"(30600.0, 21409.807621135333)",,,,,,,,,,,,,,,,,290.77810980326774,303.15,288.15,,,,6.913064367521359e-05,inf,-inf,77.8351307939142,77.8351307939142,inf,inf,-inf,-inf
"(30600.0, 21600.0)",298.1666666666667,290.8333333333333,275.1062664535877,21600.0,0.0,0.0,0.0,0.0,,,,,,,,,290.7925955416999,303.15,288.15,79.58152074460781,200.0,0.0,,,,,,,,,
"(30600.0, 21790.192378864667)",,,,,,,,,,,,,,,,,290.81333078566456,303.15,288.15,,,,0.019999698400696892,inf,-inf,79.58152074460781,79.58152074460781,inf,inf,-inf,-inf
"(30600.0, 22309.807621135333)",,,,,,,,,,,,,,,,,290.86144293340055,303.15,288.15,,,,6.912026442800533e-05,inf,-inf,79.58152074460781,79.58152074460781,inf,inf,-inf,-inf
"(30600.0, 22500.0)",298.0833333333333,290.9166666666667,274.85335036911243,22500.0,0.0,0.0,0.0,0.0,,,,,,,,,290.87592822603943,303.15,288.15,81.26277704617323,200.0,0.0,,,,,,,,,
"(30600.0, 22690.192378864667)",,,,,,,,,,,,,,,,,290.8966636946451,303.15,288.15,,,,0.020000121918974514,inf,-inf,81.26277704617323,81.26277704617323,inf,inf,-inf,-inf
"(30600.0, 23209.807621135333)",,,,,,,,,,,,,,,,,290.9447763636173,303.15,288.15,,,,6.910904032579841e-05,inf,-inf,81.26277704617323,81.26277704617323,inf,inf,-inf,-inf
"(30600.0, 23400.0)",298.0,291.0,274.61455104446753,23400.0,0.0,0.0,0.0,0.0,,,,,,,,,290.9592618131865,303.15,288.15,82.87343525904029,200.0,0.0,,,,,,,,,
"(30600.0, 23590.192378864667)",,,,,,,,,,,,,,,,,290.97999716735563,303.15,288.15,,,,0.019999981708817827,inf,-inf,82.87343525904029,82.87343525904029,inf,inf,-inf,-inf
"(30600.0, 24109.807621135333)",,,,,,,,,,,,,,,,,291.02810957079976,303.15,288.15,,,,6.909750108706883e-05,inf,-inf,82.87343525904029,82.87343525904029,inf,inf,-inf,-inf
"(30600.0, 24300.0)",297.9166666666667,291.0833333333333,274.3908910550221,24300.0,0.0,0.0,0.0,0.0,,,,,,,,,291.0425949404256,303.15,288.15,84.40840964542096,200.0,0.0,,,,,,,,,
"(30600.0, 24490.192378864667)",,,,,,,,,,,,,,,,,291.0633304533349,303.15,288.15,,,,0.020000028229331765,inf,-inf,84.40840964542096,84.40840964542096,inf,inf,-inf,-inf
"(30600.0, 25009.807621135333)",,,,,,,,,,,,,,,,,291.1114432251053,303.15,288.15,,,,6.908609312112712e-05,inf,-inf,84.40840964542096,84.40840964542096,inf,inf,-inf,-inf
"(30600.0, 25200.0)",297.8333333333333,291.1666666666667,274.18332814718804,25200.0,0.0,0.0,0.0,0.0,,,,,,,,,291.1259287056244,303.15,288.15,85.86286986566742,200.0,0.0,,,,,,,,,
"(30600.0, 25390.192378864667)",,,,,,,,,,,,,,,,,291.1466638011707,303.15,288.15,,,,0.020000012893657406,inf,-inf,85.86286986566742,85.86286986566742,inf,inf,-inf,-inf
"(30600.0, 25909.807621135333)",,,,,,,,,,,,,,,,,291.1947756045302,303.15,288.15,,,,6.907514395426787e-05,inf,-inf,85.86286986566742,85.86286986566742,inf,inf,-inf,-inf
"(30600.0, 26100.0)",297.75,291.25,273.9927511372023,26100.0,0.0,0.0,0.0,0.0,,,,,,,,,291.20926079348646,303.15,288.15,87.23248409078849,200.0,0.0,,,,,,,,,
"(30600.0, 26290.192378864667)",,,,,,,,,,,,,,,,,291.2299971285195,303.15,288.15,,,,0.020000018044793403,inf,-inf,87.23248409078849,87.23248409078849,inf,inf,-inf,-inf
"(30600.0, 26809.807621135333)",,,,,,,,,,,,,,,,,291.27811180786995,303.15,288.15,,,,6.906486885383092e-05,inf,-inf,87.23248409078849,87.23248409078849,inf,inf,-inf,-inf
"(30600.0, 27000.0)",297.6666666666667,291.3333333333333,273.81997610507943,27000.0,0.0,0.0,0.0,0.0,,,,,,,,,291.2925978627108,303.15,288.15,88.5128374676991,200.0,0.0,,,,,,,,,
"(30600.0, 27190.192378864667)",,,,,,,,,,,,,,,,,291.31333046265416,303.15,288.15,,,,0.02000001641016301,inf,-inf,88.5128374676991,88.5128374676991,inf,inf,-inf,-inf
"(30600.0, 27709.807621135333)",,,,,,,,,,,,,,,,,291.36143647544674,303.15,288.15,,,,6.905537155187764e-05,inf,-inf,88.5128374676991,88.5128374676991,inf,inf,-inf,-inf
"(30600.0, 27900.0)",297.5833333333333,291.4166666666667,273.665742900032,27900.0,0.0,0.0,0.0,0.0,,,,,,,,,291.37591992101676,303.15,288.15,89.70123896264704,200.0,0.0,,,,,,,,,
"(30600.0, 28090.192378864667)",,,,,,,,,,,,,,,,,291.39666379454957,303.15,288.15,,,,0.020000017014802588,inf,-inf,89.70123896264704,89.70123896264704,inf,inf,-inf,-inf
"(30600.0, 28609.807621135333)",,,,,,,,,,,,,,,,,291.4447959655394,303.15,288.15,,,,6.904672170402775e-05,inf,-inf,89.70123896264704,89.70123896264704,inf,inf,-inf,-inf
"(30600.0, 28800.0)",297.5,291.5,273.53071197232236,28800.0,0.0,0.0,0.0,0.0,,,,,,,,,291.45928728664944,303.15,288.15,90.79134312465672,200.0,0.0,,,,,,,,,
"(30600.0, 28990.192378864667)",,,,,,,,,,,,,,,,,291.4799971271673,303.15,288.15,,,,0.020000016897111686,inf,-inf,90.79134312465672,90.79134312465672,inf,inf,-inf,-inf
"(30600.0, 29509.807621135333)",,,,,,,,,,,,,,,,,291.52805033108797,303.15,288.15,,,,6.903880198552115e-05,inf,-inf,90.79134312465672,90.79134312465672,inf,inf,-inf,-inf
"(30600.0, 29700.0)",297.4166666666667,291.5833333333333,273.41546154511315,29700.0,0.0,0.0,0.0,0.0,,,,,,,,,291.5425178773062,303.15,288.15,91.78944577137752,200.0,0.0,,,,,,,,,
"(30600.0, 29890.192378864667)",,,,,,,,,,,,,,,,,291.5633304596101,303.15,288.15,,,,0.020000016954252846,inf,-inf,91.78944577137752,91.78944577137752,inf,inf,-inf,-inf
"(30600.0, 30409.807621135333)",,,,,,,,,,,,,,,,,291.6116220560956,303.15,288.15,,,,6.903192249066256e-05,inf,-inf,91.78944577137752,91.78944577137752,inf,inf,-inf,-inf
"(30600.0, 30600.0)",297.3333333333333,291.6666666666667,273.32048513842744,30600.0,0.0,0.0,0.0,0.0,,,,,,,,,291.62616137599724,303.15,288.15,92.66534498679701,200.0,0.0,,,,,,,,,
"(30600.0, 30790.192378864667)",,,,,,,,,,,,,,,,,291.64666379192636,303.15,288.15,,,,0.02000001713798836,inf,-inf,92.66534498679701,92.66534498679701,inf,inf,-inf,-inf
"(30600.0, 31309.807621135333)",,,,,,,,,,,,,,,,,291.69423570696176,303.15,288.15,,,,6.902473398371549e-05,inf,-inf,92.66534498679701,92.66534498679701,inf,inf,-inf,-inf
"(30600.0, 31500.0)",297.25,291.75,273.24618945581955,31500.0,0.0,0.0,0.0,0.0,,,,,,,,,291.7085583498515,303.15,288.15,93.50073416995303,200.0,0.0,,,,,,,,,
"(30600.0, 31690.192378864667)",,,,,,,,,,,,,,,,,291.7299971248957,303.15,288.15,,,,0.020000016668648028,inf,-inf,93.50073416995303,93.50073416995303,inf,inf,-inf,-inf
"(30600.0, 32209.807621135333)",,,,,,,,,,,,,,,,,291.7797416812636,303.15,288.15,,,,6.90214285473379e-05,inf,-inf,93.50073416995303,93.50073416995303,inf,inf,-inf,-inf
"(30600.0, 32400.0)",297.1666666666667,291.8333333333333,273.1928926428085,32400.0,0.0,0.0,0.0,0.0,,,,,,,,,291.79471844888025,303.15,288.15,94.04126001309332,200.0,0.0,,,,,,,,,
"(30600.0, 32590.192378864667)",,,,,,,,,,,,,,,,,291.8133304563346,303.15,288.15,,,,0.020000017729686046,inf,-inf,94.04126001309332,94.04126001309332,inf,inf,-inf,-inf
"(30600.0, 33109.80762113533)",,,,,,,,,,,,,,,,,291.85651604189286,303.15,288.15,,,,6.900352222287791e-05,inf,-inf,94.04126001309332,94.04126001309332,inf,inf,-inf,-inf
"(30600.0, 33300.0)",297.0833333333333,291.9166666666667,273.1608229245299,33300.0,0.0,0.0,0.0,0.0,,,,,,,,,291.8695180772213,303.15,288.15,95.04884467563855,200.0,0.0,,,,,,,,,
"(30600.0, 33490.19237886467)",,,,,,,,,,,,,,,,,291.89666379601454,303.15,288.15,,,,0.020000010549846573,inf,-inf,95.04884467563855,95.04884467563855,inf,inf,-inf,-inf
"(30600.0, 34009.80762113533)",,,,,,,,,,,,,,,,,291.9596502183205,303.15,288.15,,,,6.902380252251557e-05,inf,-inf,95.04884467563855,95.04884467563855,inf,inf,-inf,-inf
"(30600.0, 34200.0)",297.0,292.0,273.1501176284409,34200.0,0.0,0.0,0.0,0.0,,,,,,,,,291.9786137608419,303.15,288.15,94.34103780057389,200.0,0.0,,,,,,,,,
"(30600.0, 34390.19237886467)",,,,,,,,,,,,,,,,,291.98219426274045,303.15,288.15,,,,0.01780288361335547,inf,-inf,94.34103780057389,94.34103780057389,inf,inf,-inf,-inf
"(30600.0, 34909.80762113533)",,,,,,,,,,,,,,,,,291.9905021291251,303.15,288.15,,,,0.00949507528678758,inf,-inf,94.34103780057389,94.34103780057389,inf,inf,-inf,-inf
"(30600.0, 35100.0)",297.0,292.0,273.1608225962628,35100.0,0.0,0.0,0.0,0.0,,,,,,,,,291.9930034075223,303.15,288.15,94.10844436122923,200.0,0.0,,,,,,,,,
"(30600.0, 35290.19237886467)",,,,,,,,,,,,,,,,,291.9920574227084,303.15,288.15,,,,0.007939806074427434,inf,-inf,94.10844436122923,94.10844436122923,inf,inf,-inf,-inf
"(30600.0, 35809.80762113533)",,,,,,,,,,,,,,,,,291.9898624467922,303.15,288.15,,,,0.010134749767047273,inf,-inf,94.10844436122923,94.10844436122923,inf,inf,-inf,-inf
"(30600.0, 36000.0)",297.0,292.0,273.19289198768,36000.0,0.0,0.0,0.0,0.0,,,,,,,,,291.9892015977136,303.15,288.15,93.99550806273554,200.0,0.0,,,,,,,,,
"(30600.0, 36190.19237886467)",,,,,,,,,,,,,,,,,291.98945333306733,303.15,288.15,,,,0.010543858969205159,inf,-inf,93.99550806273554,93.99550806273554,inf,inf,-inf,-inf
"(30600.0, 36709.80762113533)",,,,,,,,,,,,,,,,,291.9900374365653,303.15,288.15,,,,0.009959762041852725,inf,-inf,93.99550806273554,93.99550806273554,inf,inf,-inf,-inf
"(30600.0, 36900.0)",297.0,292.0,273.246188476635,36900.0,0.0,0.0,0.0,0.0,,,,,,,,,291.9902132946485,303.15,288.15,93.71603099545277,200.0,0.0,,,,,,,,,
"(30600.0, 37090.19237886467)",,,,,,,,,,,,,,,,,291.9901394855016,303.15,288.15,,,,0.009857714333424797,inf,-inf,93.71603099545277,93.71603099545277,inf,inf,-inf,-inf
"(30600.0, 37609.80762113533)",,,,,,,,,,,,,,,,,291.98996822556416,303.15,288.15,,,,0.010028972224430837,inf,-inf,93.71603099545277,93.71603099545277,inf,inf,-inf,-inf
"(30600.0, 37800.0)",297.0,292.0,273.32048383937985,37800.0,0.0,0.0,0.0,0.0,,,,,,,,,291.98991666373524,303.15,288.15,93.34978546384369,200.0,0.0,,,,,,,,,
"(30600.0, 37990.19237886467)",,,,,,,,,,,,,,,,,291.9899639333541,303.15,288.15,,,,0.010033264384120517,inf,-inf,93.34978546384369,93.34978546384369,inf,inf,-inf,-inf
"(30600.0, 38509.80762113533)",,,,,,,,,,,,,,,,,291.9900736134182,303.15,288.15,,,,0.009923585621359433,inf,-inf,93.34978546384369,93.34978546384369,inf,inf,-inf,-inf
"(30600.0, 38700.0)",297.0,292.0,273.4154599317653,38700.0,0.0,0.0,0.0,0.0,,,,,,,,,291.9901066351784,303.15,288.15,92.8667074087685,200.0,0.0,,,,,,,,,
"(30600.0, 38890.19237886467)",,,,,,,,,,,,,,,,,291.9899889524635,303.15,288.15,,,,0.010008245569033503,inf,-inf,92.8667074087685,92.8667074087685,inf,inf,-inf,-inf
"(30600.0, 39409.80762113533)",,,,,,,,,,,,,,,,,291.98971589234543,303.15,288.15,,,,0.010281302552262379,inf,-inf,92.8667074087685,92.8667074087685,inf,inf,-inf,-inf
"(30600.0, 39600.0)",297.0,292.0,273.53071005158273,39600.0,0.0,0.0,0.0,0.0,,,,,,,,,291.98963368118007,303.15,288.15,92.31843443473618,200.0,0.0,,,,,,,,,
"(30600.0, 39790.19237886467)",,,,,,,,,,,,,,,,,291.9900631508055,303.15,288.15,,,,0.009934048108619234,inf,-inf,92.31843443473618,92.31843443473618,inf,inf,-inf,-inf
"(30600.0, 40309.80762113533)",,,,,,,,,,,,,,,,,291.99105965251556,303.15,288.15,,,,0.008937559657232272,inf,-inf,92.31843443473618,92.31843443473618,inf,inf,-inf,-inf
"(30600.0, 40500.0)",297.0,292.0,273.6657406801256,40500.0,0.0,0.0,0.0,0.0,,,,,,,,,291.99135967277135,303.15,288.15,91.53813996538062,200.0,0.0,,,,,,,,,
"(30600.0, 40690.19237886467)",,,,,,,,,,,,,,,,,291.98973755007717,303.15,288.15,,,,0.010259645063067082,inf,-inf,91.53813996538062,91.53813996538062,inf,inf,-inf,-inf
"(30600.0, 41209.80762113533)",,,,,,,,,,,,,,,,,291.98597372618207,303.15,288.15,,,,0.014023438054911942,inf,-inf,91.53813996538062,91.53813996538062,inf,inf,-inf,-inf
"(30600.0, 41400.0)",297.0,292.0,273.8199735955122,41400.0,0.0,0.0,0.0,0.0,,,,,,,,,291.9848405385539,303.15,288.15,91.23212720119469,200.0,0.0,,,,,,,,,
"(30600.0, 41590.19237886467)",,,,,,,,,,,,,,,,,291.99219409824354,303.15,288.15,,,,0.0078031331453699716,inf,-inf,91.23212720119469,91.23212720119469,inf,inf,-inf,-inf
"(30600.0, 42109.80762113533)",,,,,,,,,,,,,,,,,292.00925661994694,303.15,288.15,,,,6.886255101293528e-05,inf,-inf,91.23212720119469,91.23212720119469,inf,inf,-inf,-inf
"(30600.0, 42300.0)",297.0,292.0,273.99274834872057,42300.0,0.0,0.0,0.0,0.0,,,,,,,,,292.01439369304904,303.15,288.15,88.7983728303643,200.0,0.0,,,,,,,,,
"(30600.0, 42490.19237886467)",,,,,,,,,,,,,,,,,291.9907736188566,303.15,288.15,,,,0.009223589217254025,inf,-inf,88.7983728303643,88.7983728303643,inf,inf,-inf,-inf
"(30600.0, 43009.80762113533)",,,,,,,,,,,,,,,,,291.93596777712105,303.15,288.15,,,,0.06402932132809047,inf,-inf,88.7983728303643,88.7983728303643,inf,inf,-inf,-inf
"(30600.0, 43200.0)",,,,,,,,,,,,,,,,,291.9194671906111,303.15,288.15,,,,,,,,,,,,
"(31500.0, 0.0)",297.9166666666667,291.0833333333333,281.90911225432313,0.0,0.0,0.0,0.0,0.0,10000.0,5.0,250.0,1.0,100.0,291.0787169908668,44.30687810112013,0.0,291.0787169908668,303.15,288.15,45.633688886831465,200.0,0.0,,,,,,,,,
"(31500.0, 190.19237886466843)",,,,,,,,,,,,,,,,,291.0748519767499,303.15,288.15,,,,0.008478585078179545,inf,-inf,45.633688886831465,45.633688886831465,inf,inf,-inf,-inf
"(31500.0, 709.8076211353316)",,,,,,,,,,,,,,,,,291.0658839544539,303.15,288.15,,,,0.017446535755222765,inf,-inf,45.633688886831465,45.633688886831465,inf,inf,-inf,-inf
"(31500.0, 900.0)",298.0,291.0,281.6854525045965,900.0,0.0,0.0,0.0,0.0,,,,,,,,,291.06318392060626,303.15,288.15,45.49928805757936,200.0,0.0,,,,,,,,,
"(31500.0, 1090.1923788646684)",,,,,,,,,,,,,,,,,291.0381299816823,303.15,288.15,,,,8.092810996567522e-05,inf,-inf,45.49928805757936,45.49928805757936,inf,inf,-inf,-inf
"(31500.0, 1609.8076211353316)",,,,,,,,,,,,,,,,,290.9799971324655,303.15,288.15,,,,0.020000016598936635,inf,-inf,45.49928805757936,45.49928805757936,inf,inf,-inf,-inf
"(31500.0, 1800.0)",298.0833333333333,290.9166666666667,281.4466534044726,1800.0,0.0,0.0,0.0,0.0,,,,,,,,,290.9624948721736,303.15,288.15,46.479709995564654,200.0,0.0,,,,,,,,,
"(31500.0, 1990.1923788646684)",,,,,,,,,,,,,,,,,290.94266807394246,303.15,288.15,,,,9.11402473028759e-05,inf,-inf,46.479709995564654,46.479709995564654,inf,inf,-inf,-inf
"(31500.0, 2509.807621135332)",,,,,,,,,,,,,,,,,290.8966637999032,303.15,288.15,,,,0.020000016661303417,inf,-inf,46.479709995564654,46.479709995564654,inf,inf,-inf,-inf
"(31500.0, 2700.0)",298.1666666666667,290.8333333333333,281.19373752835935,2700.0,0.0,0.0,0.0,0.0,,,,,,,,,290.88281313217186,303.15,288.15,47.284892572754565,200.0,0.0,,,,,,,,,
"(31500.0, 2890.1923788646686)",,,,,,,,,,,,,,,,,290.86188655973234,303.15,288.15,,,,9.112004118513176e-05,inf,-inf,47.284892572754565,47.284892572754565,inf,inf,-inf,-inf
"(31500.0, 3409.807621135332)",,,,,,,,,,,,,,,,,290.8133304710493,303.15,288.15,,,,0.02000001301512423,inf,-inf,47.284892572754565,47.284892572754565,inf,inf,-inf,-inf
"(31500.0, 3600.0)",298.25,290.75,280.9277879008665,3600.0,0.0,0.0,0.0,0.0,,,,,,,,,290.79871151955564,303.15,288.15,48.206963982912164,200.0,0.0,,,,,,,,,
"(31500.0, 3790.1923788646686)",,,,,,,,,,,,,,,,,290.77801632949013,303.15,288.15,,,,9.102595315655256e-05,inf,-inf,48.206963982912164,48.206963982912164,inf,inf,-inf,-inf
"(31500.0, 4309.807621135332)",,,,,,,,,,,,,,,,,290.7299971191279,303.15,288.15,,,,0.020000032436437006,inf,-inf,48.206963982912164,48.206963982912164,inf,inf,-inf,-inf
"(31500.0, 4500.0)",298.3333333333333,290.6666666666667,280.6499433591285,4500.0,0.0,0.0,0.0,0.0,,,,,,,,,290.7155398074686,303.15,288.15,49.17763033255044,200.0,0.0,,,,,,,,,
"(31500.0, 4690.192378864668)",,,,,,,,,,,,,,,,,290.6947959690737,303.15,288.15,,,,9.095468419698688e-05,inf,-inf,49.17763033255044,49.17763033255044,inf,inf,-inf,-inf
"(31500.0, 5209.807621135332)",,,,,,,,,,,,,,,,,290.64666387961483,303.15,288.15,,,,0.01999993944978702,inf,-inf,49.17763033255044,49.17763033255044,inf,inf,-inf,-inf
"(31500.0, 5400.0)",298.4166666666667,290.5833333333333,280.36139367612833,5400.0,0.0,0.0,0.0,0.0,,,,,,,,,290.632172583051,303.15,288.15,50.20410130334872,200.0,0.0,,,,,,,,,
"(31500.0, 5590.192378864668)",,,,,,,,,,,,,,,,,290.61143881907225,303.15,288.15,,,,9.094341850012148e-05,inf,-inf,50.20410130334872,50.20410130334872,inf,inf,-inf,-inf
"(31500.0, 6109.807621135332)",,,,,,,,,,,,,,,,,290.5633301053593,303.15,288.15,,,,0.020000381204053636,inf,-inf,50.20410130334872,50.20410130334872,inf,inf,-inf,-inf
"(31500.0, 6300.0)",298.5,290.5,280.0633744659077,6300.0,0.0,0.0,0.0,0.0,,,,,,,,,290.548845846613,303.15,288.15,51.27748857909979,200.0,0.0,,,,,,,,,
"(31500.0, 6490.192378864668)",,,,,,,,,,,,,,,,,290.52811072850915,303.15,288.15,,,,9.095075711695918e-05,inf,-inf,51.27748857909979,51.27748857909979,inf,inf,-inf,-inf
"(31500.0, 7009.807621135332)",,,,,,,,,,,,,,,,,290.4799988728091,303.15,288.15,,,,0.019998281260448104,inf,-inf,51.27748857909979,51.27748857909979,inf,inf,-inf,-inf
"(31500.0, 7200.0)",298.5833333333333,290.4166666666667,279.7571618924774,7200.0,0.0,0.0,0.0,0.0,,,,,,,,,290.4655136680938,303.15,288.15,52.39170458676621,200.0,0.0,,,,,,,,,
"(31500.0, 7390.192378864668)",,,,,,,,,,,,,,,,,290.444775196523,303.15,288.15,,,,9.09635720234095e-05,inf,-inf,52.39170458676621,52.39170458676621,inf,inf,-inf,-inf
"(31500.0, 7909.807621135332)",,,,,,,,,,,,,,,,,290.3966555597476,303.15,288.15,,,,0.02000826179251997,inf,-inf,52.39170458676621,52.39170458676621,inf,inf,-inf,-inf
"(31500.0, 8100.0)",298.6666666666667,290.3333333333333,279.44406720508766,8100.0,0.0,0.0,0.0,0.0,,,,,,,,,290.3821680123568,303.15,288.15,53.54144785000342,200.0,0.0,,,,,,,,,
"(31500.0, 8290.192378864669)",,,,,,,,,,,,,,,,,290.3614475392159,303.15,288.15,,,,9.097645549105811e-05,inf,-inf,53.54144785000342,53.54144785000342,inf,inf,-inf,-inf
"(31500.0, 8809.807621135331)",,,,,,,,,,,,,,,,,290.3133696643375,303.15,288.15,,,,0.019960824842927116,inf,-inf,53.54144785000342,53.54144785000342,inf,inf,-inf,-inf
"(31500.0, 9000.0)",298.75,290.25,279.1254311232568,9000.0,0.0,0.0,0.0,0.0,,,,,,,,,290.298894690347,303.15,288.15,54.71349371110892,200.0,0.0,,,,,,,,,
"(31500.0, 9190.192378864669)",,,,,,,,,,,,,,,,,290.2780882388768,303.15,288.15,,,,9.098830841180178e-05,inf,-inf,54.71349371110892,54.71349371110892,inf,inf,-inf,-inf
"(31500.0, 9709.807621135331)",,,,,,,,,,,,,,,,,290.22981086781243,303.15,288.15,,,,0.020186288206975222,inf,-inf,54.71349371110892,54.71349371110892,inf,inf,-inf,-inf
"(31500.0, 9900.0)",298.8333333333333,290.1666666666667,278.8026180956053,9900.0,0.0,0.0,0.0,0.0,,,,,,,,,290.21527583080734,303.15,288.15,55.9321312057006,200.0,0.0,,,,,,,,,
"(31500.0, 10090.192378864669)",,,,,,,,,,,,,,,,,290.194878118093,303.15,288.15,,,,9.100233405206164e-05,inf,-inf,55.9321312057006,55.9321312057006,inf,inf,-inf,-inf
"(31500.0, 10609.807621135331)",,,,,,,,,,,,,,,,,290.1475491467409,303.15,288.15,,,,0.019114680059271832,inf,-inf,55.9321312057006,55.9321312057006,inf,inf,-inf,-inf
"(31500.0, 10800.0)",298.9166666666667,290.0833333333333,278.47701045707663,10800.0,0.0,0.0,0.0,0.0,,,,,,,,,290.13329964775517,303.15,288.15,57.042554772021724,200.0,0.0,,,,,,,,,
"(31500.0, 10990.192378864669)",,,,,,,,,,,,,,,,,290.1109592158832,303.15,288.15,,,,9.101539134380343e-05,inf,-inf,57.042554772021724,57.042554772021724,inf,inf,-inf,-inf
"(31500.0, 11509.807621135331)",,,,,,,,,,,,,,,,,290.05912253816985,303.15,288.15,,,,0.024207943127679342,inf,-inf,57.042554772021724,57.042554772021724,inf,inf,-inf,-inf
"(31500.0, 11700.0)",299.0,290.0,278.15000250956723,11700.0,0.0,0.0,0.0,0.0,,,,,,,,,290.0435158882596,303.15,288.15,59.31816624776119,200.0,0.0,,,,,,,,,
"(31500.0, 11890.192378864669)",,,,,,,,,,,,,,,,,290.0408218058438,303.15,288.15,,,,9.112845577936694e-05,inf,-inf,59.31816624776119,59.31816624776119,inf,inf,-inf,-inf
"(31500.0, 12409.807621135331)",,,,,,,,,,,,,,,,,290.03457070547466,303.15,288.15,,,,9.093979084365958e-05,inf,-inf,59.31816624776119,59.31816624776119,inf,inf,-inf,-inf
"(31500.0, 12600.0)",298.9166666666667,290.0833333333333,277.8229945513114,12600.0,0.0,0.0,0.0,0.0,,,,,,,,,290.03268866481665,303.15,288.15,62.38032917790622,200.0,0.0,,,,,,,,,
"(31500.0, 12790.192378864669)",,,,,,,,,,,,,,,,,290.0567055413558,303.15,288.15,,,,0.02662493551187952,inf,-inf,62.38032917790622,62.38032917790622,inf,inf,-inf,-inf
"(31500.0, 13309.807621135331)",,,,,,,,,,,,,,,,,290.1124320866607,303.15,288.15,,,,9.110352823356327e-05,inf,-inf,62.38032917790622,62.38032917790622,inf,inf,-inf,-inf
"(31500.0, 13500.0)",298.8333333333333,290.1666666666667,277.4973868805898,13500.0,0.0,0.0,0.0,0.0,,,,,,,,,290.12920987261464,303.15,288.15,64.24872069879778,200.0,0.0,,,,,,,,,
"(31500.0, 13690.192378864669)",,,,,,,,,,,,,,,,,290.14885829948076,303.15,288.15,,,,0.017805531863270847,inf,-inf,64.24872069879778,64.24872069879778,inf,inf,-inf,-inf
"(31500.0, 14209.807621135331)",,,,,,,,,,,,,,,,,290.19444869705563,303.15,288.15,,,,9.108099623866441e-05,inf,-inf,64.24872069879778,64.24872069879778,inf,inf,-inf,-inf
"(31500.0, 14400.0)",298.75,290.25,277.17457379943636,14400.0,0.0,0.0,0.0,0.0,,,,,,,,,290.20817475755115,303.15,288.15,66.33785612678517,200.0,0.0,,,,,,,,,
"(31500.0, 14590.192378864669)",,,,,,,,,,,,,,,,,290.2292702213579,303.15,288.15,,,,0.020726933135026684,inf,-inf,66.33785612678517,66.33785612678517,inf,inf,-inf,-inf
"(31500.0, 15109.807621135331)",,,,,,,,,,,,,,,,,290.27821818999314,303.15,288.15,,,,9.108451527088291e-05,inf,-inf,66.33785612678517,66.33785612678517,inf,inf,-inf,-inf
"(31500.0, 15300.0)",298.6666666666667,290.3333333333333,276.85593764302394,15300.0,0.0,0.0,0.0,0.0,,,,,,,,,290.29295512615425,303.15,288.15,68.32835761855516,200.0,0.0,,,,,,,,,
