,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,variable,upper,lower,variable,upper,lower,variable,upper,lower,variable,upper,lower
"(900.0, 4309.807621135332)",,,,,,,,,,,,,,,,,,290.34952876247826,303.15,288.15,,,,0.06713500062359458,inf,-inf,56.035893342137726,inf,-inf
"(900.0, 4500.0)",298.5,290.5,280.06336982883215,53.12452998771542,4500.0,0.0,,,,,,,,,,,,290.404799592263,303.15,288.15,51.9537498571703,200.0,0.0,,,,,,
"(900.0, 4690.192378864668)",,,,,,,,,,,,,,,,,,290.40924645072556,303.15,288.15,,,,0.09075064471966551,inf,-inf,51.9537498571703,inf,-inf
"(900.0, 5209.807621135332)",,,,,,,,,,,,,,,,,,290.4195645309796,303.15,288.15,,,,0.08043256452276742,inf,-inf,51.9537498571703,inf,-inf
"(900.0, 5400.0)",298.4166666666667,290.5833333333333,280.36138917460346,52.0575082576636,5400.0,0.0,,,,,,,,,,,,290.42267103149914,303.15,288.15,51.87790491878007,200.0,0.0,,,,,,
"(900.0, 5590.192378864668)",,,,,,,,,,,,,,,,,,290.45100918716867,303.15,288.15,,,,0.13232124063664993,inf,-inf,51.87790491878007,inf,-inf
"(900.0, 6109.807621135332)",,,,,,,,,,,,,,,,,,290.51676243002703,303.15,288.15,,,,0.06656799807983566,inf,-inf,51.87790491878007,inf,-inf
"(900.0, 6300.0)",298.3333333333333,290.6666666666667,280.64993901243054,51.02930295736343,6300.0,0.0,,,,,,,,,,,,290.53655898889184,303.15,288.15,49.778296091965984,200.0,0.0,,,,,,
"(900.0, 6490.192378864668)",,,,,,,,,,,,,,,,,,290.5427837748298,303.15,288.15,,,,0.12387998549634444,inf,-inf,49.778296091965984,inf,-inf
"(900.0, 7009.807621135332)",,,,,,,,,,,,,,,,,,290.55722719402377,303.15,288.15,,,,0.1094365663454073,inf,-inf,49.778296091965984,inf,-inf
"(900.0, 7200.0)",298.25,290.75,280.92778372760876,50.057449295990075,7200.0,0.0,,,,,,,,,,,,290.5615757247705,303.15,288.15,52.80333868823311,200.0,0.0,,,,,,
"(900.0, 7390.192378864668)",,,,,,,,,,,,,,,,,,290.645145632465,303.15,288.15,,,,0.10485146042029982,inf,-inf,52.80333868823311,inf,-inf
"(900.0, 7909.807621135332)",,,,,,,,,,,,,,,,,,290.8390535388354,303.15,288.15,,,,0.00012620987709427743,inf,-inf,52.80333868823311,inf,-inf
"(900.0, 8100.0)",298.1666666666667,290.8333333333333,281.19373354641226,49.14413364406179,8100.0,0.0,,,,,,,,,,,,290.8974340705929,303.15,288.15,38.78258999195619,200.0,0.0,,,,,,
"(900.0, 8290.192378864669)",,,,,,,,,,,,,,,,,,290.7218702308712,303.15,288.15,,,,0.11146019449115806,inf,-inf,38.78258999195619,inf,-inf
"(900.0, 8809.807621135331)",,,,,,,,,,,,,,,,,,290.3145080889959,303.15,288.15,,,,0.5188223360819652,inf,-inf,38.78258999195619,inf,-inf
"(900.0, 9000.0)",298.0833333333333,290.9166666666667,281.4466496308875,48.29629795212447,9000.0,0.0,,,,,,,,,,,,290.1918621437845,303.15,288.15,79.46265714541308,200.0,0.0,,,,,,
"(900.0, 9190.192378864669)",,,,,,,,,,,,,,,,,,290.83628593868946,303.15,288.15,,,,0.08037781931321833,inf,-inf,79.46265714541308,inf,-inf
"(900.0, 9709.807621135331)",,,,,,,,,,,,,,,,,,292.3315474787881,303.15,288.15,,,,0.00012591027499626113,inf,-inf,79.46265714541308,inf,-inf
"(900.0, 9900.0)",298.0,291.0,281.6854489555324,47.518939672157394,9900.0,0.0,,,,,,,,,,,,292.7817311018386,303.15,288.15,31.347051554380776,200.0,0.0,,,,,,
"(900.0, 10090.192378864669)",,,,,,,,,,,,,,,,,,292.34652580287496,303.15,288.15,,,,0.00012591405118898255,inf,-inf,31.347051554380776,inf,-inf
"(900.0, 10609.807621135331)",,,,,,,,,,,,,,,,,,291.3367155650588,303.15,288.15,,,,0.0001260862823265873,inf,-inf,31.347051554380776,inf,-inf
"(900.0, 10800.0)",297.9166666666667,291.0833333333333,281.90910894497785,46.817323191839044,10800.0,0.0,,,,,,,,,,,,291.03268846393735,303.15,288.15,46.94976360271772,200.0,0.0,,,,,,
"(900.0, 10990.192378864669)",,,,,,,,,,,,,,,,,,291.05670547387336,303.15,288.15,,,,0.026624950142440124,inf,-inf,46.94976360271772,inf,-inf
"(900.0, 11509.807621135331)",,,,,,,,,,,,,,,,,,291.1124323287002,303.15,288.15,,,,0.0001243488561716142,inf,-inf,46.94976360271772,inf,-inf
"(900.0, 11700.0)",297.8333333333333,291.1666666666667,282.1166718528119,46.19614733622262,11700.0,0.0,,,,,,,,,,,,291.12921020784296,303.15,288.15,46.152276524812734,200.0,0.0,,,,,,
"(900.0, 11890.192378864669)",,,,,,,,,,,,,,,,,,291.1488582562225,303.15,288.15,,,,0.01780550103461156,inf,-inf,46.152276524812734,inf,-inf
"(900.0, 12409.807621135331)",,,,,,,,,,,,,,,,,,291.1944477755921,303.15,288.15,,,,0.00012439408451295656,inf,-inf,46.152276524812734,inf,-inf
"(900.0, 12600.0)",297.75,291.25,282.3072488627977,45.660005876717946,12600.0,0.0,,,,,,,,,,,,291.20817357168323,303.15,288.15,45.674537708848185,200.0,0.0,,,,,,
"(900.0, 12790.192378864669)",,,,,,,,,,,,,,,,,,291.229270168446,303.15,288.15,,,,0.020726920996112293,inf,-inf,45.674537708848185,inf,-inf
"(900.0, 13309.807621135331)",,,,,,,,,,,,,,,,,,291.2782207658881,303.15,288.15,,,,0.00012443728795957033,inf,-inf,45.674537708848185,inf,-inf
"(900.0, 13500.0)",297.6666666666667,291.3333333333333,282.4800238949205,45.21256763715055,13500.0,0.0,,,,,,,,,,,,291.2929584935133,303.15,288.15,45.20775374144645,200.0,0.0,,,,,,
"(900.0, 13690.192378864669)",,,,,,,,,,,,,,,,,,291.31357121396024,303.15,288.15,,,,0.01975920807617569,inf,-inf,45.20775374144645,inf,-inf
"(900.0, 14209.807621135331)",,,,,,,,,,,,,,,,,,291.36139906942554,303.15,288.15,,,,0.0001244252230880139,inf,-inf,45.20775374144645,inf,-inf
"(900.0, 14400.0)",297.5833333333333,291.4166666666667,282.63425709996795,44.858761011515305,14400.0,0.0,,,,,,,,,,,,291.3757987691959,303.15,288.15,44.86035534279584,200.0,0.0,,,,,,
"(900.0, 14590.192378864669)",,,,,,,,,,,,,,,,,,291.39658399399093,303.15,288.15,,,,0.02007976051331107,inf,-inf,44.86035534279584,inf,-inf
"(900.0, 15109.807621135331)",,,,,,,,,,,,,,,,,,291.44481211263593,303.15,288.15,,,,0.00012443005389716183,inf,-inf,44.86035534279584,inf,-inf
"(900.0, 15300.0)",297.5,291.5,282.7692880276776,44.59818200938041,15300.0,0.0,,,,,,,,,,,,291.45933232104204,303.15,288.15,44.59765362200382,200.0,0.0,,,,,,
"(900.0, 15490.192378864669)",,,,,,,,,,,,,,,,,,291.48002350867506,303.15,288.15,,,,0.019973578339706588,inf,-inf,44.59765362200382,inf,-inf
"(900.0, 16009.807621135331)",,,,,,,,,,,,,,,,,,291.5280334321622,303.15,288.15,,,,0.00012442556594701606,inf,-inf,44.59765362200382,inf,-inf
"(900.0, 16200.0)",297.4166666666667,291.5833333333333,282.8845384548868,44.44490902836841,16200.0,0.0,,,,,,,,,,,,291.5424879477889,303.15,288.15,44.44508381332212,200.0,0.0,,,,,,
"(900.0, 16390.192378864667)",,,,,,,,,,,,,,,,,,291.5633216686016,303.15,288.15,,,,0.020008750909691793,inf,-inf,44.44508381332212,inf,-inf
"(900.0, 16909.807621135333)",,,,,,,,,,,,,,,,,,291.61166231293333,303.15,288.15,,,,0.00012443018745500668,inf,-inf,44.44508381332212,inf,-inf
"(900.0, 17100.0)",297.3333333333333,291.6666666666667,282.9795148615725,44.36763694730472,17100.0,0.0,,,,,,,,,,,,291.6262163998417,303.15,288.15,44.367578737358535,200.0,0.0,,,,,,
"(900.0, 17290.192378864667)",,,,,,,,,,,,,,,,,,291.6466666519079,303.15,288.15,,,,0.01999710010462533,inf,-inf,44.367578737358535,inf,-inf
"(900.0, 17809.807621135333)",,,,,,,,,,,,,,,,,,291.6941175307265,303.15,288.15,,,,0.00012440786191658567,inf,-inf,44.367578737358535,inf,-inf
"(900.0, 18000.0)",297.25,291.75,283.0538105441804,44.470355358371755,18000.0,0.0,,,,,,,,,,,,291.7084037328189,303.15,288.15,44.47037450810449,200.0,0.0,,,,,,
"(900.0, 18190.192378864667)",,,,,,,,,,,,,,,,,,291.7299961251692,303.15,288.15,,,,0.020000959342724556,inf,-inf,44.47037450810449,inf,-inf
"(900.0, 18709.807621135333)",,,,,,,,,,,,,,,,,,291.78009712096645,303.15,288.15,,,,0.00012447735906774543,inf,-inf,44.47037450810449,inf,-inf
"(900.0, 18900.0)",297.1666666666667,291.8333333333333,283.10710735719147,44.446860590061156,18900.0,0.0,,,,,,,,,,,,291.79518120304914,303.15,288.15,44.4468536342059,200.0,0.0,,,,,,
"(900.0, 19090.192378864667)",,,,,,,,,,,,,,,,,,291.8133307359673,303.15,288.15,,,,0.01999968104492725,inf,-inf,44.4468536342059,inf,-inf
"(900.0, 19609.807621135333)",,,,,,,,,,,,,,,,,,291.8554432382647,303.15,288.15,,,,0.000124227603364143,inf,-inf,44.4468536342059,inf,-inf
"(900.0, 19800.0)",297.0833333333333,291.9166666666667,283.13917707547006,45.2274922501926,19800.0,0.0,,,,,,,,,,,,291.8681221966616,303.15,288.15,45.227494920049004,200.0,0.0,,,,,,
"(900.0, 19990.192378864667)",,,,,,,,,,,,,,,,,,291.89666364611446,303.15,288.15,,,,0.020000103396112145,inf,-inf,45.227494920049004,inf,-inf
"(900.0, 20509.807621135333)",,,,,,,,,,,,,,,,,,291.9628885931181,303.15,288.15,,,,0.00012498270419028287,inf,-inf,45.227494920049004,inf,-inf
"(900.0, 20700.0)",297.0,292.0,283.14988237155904,44.20057371960815,20700.0,0.0,,,,,,,,,,,,291.98282716960017,303.15,288.15,44.20057268530568,200.0,0.0,,,,,,
"(900.0, 20890.192378864667)",,,,,,,,,,,,,,,,,,291.9834736148592,303.15,288.15,,,,0.016523467583780465,inf,-inf,44.20057268530568,inf,-inf
"(900.0, 21409.807621135333)",,,,,,,,,,,,,,,,,,291.9849735668182,303.15,288.15,,,,0.015023515866282887,inf,-inf,44.20057268530568,inf,-inf
"(900.0, 21600.0)",297.0833333333333,291.9166666666667,283.13917740373716,42.74876369589931,21600.0,0.0,,,,,,,,,,,,291.98542516260176,303.15,288.15,42.74876352206496,200.0,0.0,,,,,,
"(900.0, 21790.192378864667)",,,,,,,,,,,,,,,,,,291.95869227571086,303.15,288.15,,,,0.00012496785099627673,inf,-inf,42.74876352206496,inf,-inf
"(900.0, 22309.807621135333)",,,,,,,,,,,,,,,,,,291.8966637504766,303.15,288.15,,,,0.019999999035581164,inf,-inf,42.74876352206496,inf,-inf
"(900.0, 22500.0)",297.1666666666667,291.8333333333333,283.10710801231994,42.77449512093032,22500.0,0.0,,,,,,,,,,,,291.87798860537714,303.15,288.15,42.77449490985001,200.0,0.0,,,,,,
"(900.0, 22690.192378864667)",,,,,,,,,,,,,,,,,,291.8585150529754,303.15,288.15,,,,0.00012426189311507159,inf,-inf,42.77449490985001,inf,-inf
"(900.0, 23209.807621135333)",,,,,,,,,,,,,,,,,,291.8133304179797,303.15,288.15,,,,0.019999999032305076,inf,-inf,42.77449490985001,inf,-inf
"(900.0, 23400.0)",297.25,291.75,283.05381152336497,42.56496814050036,23400.0,0.0,,,,,,,,,,,,291.7997265218427,303.15,288.15,42.56496795419075,200.0,0.0,,,,,,
"(900.0, 23590.192378864667)",,,,,,,,,,,,,,,,,,291.7787256263761,303.15,288.15,,,,0.00012444680245424813,inf,-inf,42.56496795419075,inf,-inf
"(900.0, 24109.807621135333)",,,,,,,,,,,,,,,,,,291.72999708539567,303.15,288.15,,,,0.01999999911653369,inf,-inf,42.56496795419075,inf,-inf
"(900.0, 24300.0)",297.3333333333333,291.6666666666667,282.9795161606201,42.5322638482568,24300.0,0.0,,,,,,,,,,,,291.71532621308546,303.15,288.15,42.53226364744369,200.0,0.0,,,,,,
"(900.0, 24490.192378864667)",,,,,,,,,,,,,,,,,,291.69464666622395,303.15,288.15,,,,0.00012440624832946555,inf,-inf,42.53226364744369,inf,-inf
"(900.0, 25009.807621135333)",,,,,,,,,,,,,,,,,,291.6466637529096,303.15,288.15,,,,0.01999999910255428,inf,-inf,42.53226364744369,inf,-inf
"(900.0, 25200.0)",297.4166666666667,291.5833333333333,282.8845400682346,42.58785072113557,25200.0,0.0,,,,,,,,,,,,291.6322173693294,303.15,288.15,42.587850524671175,200.0,0.0,,,,,,
"(900.0, 25390.192378864667)",,,,,,,,,,,,,,,,,,291.6114702116437,303.15,288.15,,,,0.00012441437645766272,inf,-inf,42.587850524671175,inf,-inf
"(900.0, 25909.807621135333)",,,,,,,,,,,,,,,,,,291.56333042040836,303.15,288.15,,,,0.0199999991037895,inf,-inf,42.587850524671175,inf,-inf
"(900.0, 26100.0)",297.5,291.5,282.7692899484172,42.74798735613414,26100.0,0.0,,,,,,,,,,,,291.5488368050437,303.15,288.15,42.74798715815994,200.0,0.0,,,,,,
"(900.0, 26290.192378864667)",,,,,,,,,,,,,,,,,,291.5281038724814,303.15,288.15,,,,0.0001244118954945646,inf,-inf,42.74798715815994,inf,-inf
"(900.0, 26809.807621135333)",,,,,,,,,,,,,,,,,,291.4799970879104,303.15,288.15,,,,0.019999999101693137,inf,-inf,42.74798715815994,inf,-inf
"(900.0, 27000.0)",297.5833333333333,291.4166666666667,282.63425931987433,43.00635755038263,27000.0,0.0,,,,,,,,,,,,291.4655134099777,303.15,288.15,43.00635735254557,200.0,0.0,,,,,,
"(900.0, 27190.192378864667)",,,,,,,,,,,,,,,,,,291.44477748449026,303.15,288.15,,,,0.00012441187065739104,inf,-inf,43.00635735254557,inf,-inf
"(900.0, 27709.807621135333)",,,,,,,,,,,,,,,,,,291.3966637554121,303.15,288.15,,,,0.019999999100113568,inf,-inf,43.00635735254557,inf,-inf
"(900.0, 27900.0)",297.6666666666667,291.3333333333333,282.4800264044878,43.3608799313063,27900.0,0.0,,,,,,,,,,,,291.3821779866722,303.15,288.15,43.3608797331742,200.0,0.0,,,,,,
"(900.0, 28090.192378864667)",,,,,,,,,,,,,,,,,,291.3614426908873,303.15,288.15,,,,0.00012441149909960818,inf,-inf,43.3608797331742,inf,-inf
"(900.0, 28609.807621135333)",,,,,,,,,,,,,,,,,,291.31333042291266,303.15,288.15,,,,0.019999999099412115,inf,-inf,43.3608797331742,inf,-inf
"(900.0, 28800.0)",297.75,291.25,282.3072516512794,43.80808188750304,28800.0,0.0,,,,,,,,,,,,291.29884509407236,303.15,288.15,43.80808168918454,200.0,0.0,,,,,,
"(900.0, 28990.192378864667)",,,,,,,,,,,,,,,,,,291.27810966580137,303.15,288.15,,,,0.000124411335858921,inf,-inf,43.80808168918454,inf,-inf
"(900.0, 29509.807621135333)",,,,,,,,,,,,,,,,,,291.2299970904181,303.15,288.15,,,,0.019999999093944454,inf,-inf,43.80808168918454,inf,-inf
"(900.0, 29700.0)",297.8333333333333,291.1666666666667,282.1166749082674,44.34430002295705,29700.0,0.0,,,,,,,,,,,,291.21551166902526,303.15,288.15,44.344299824421896,200.0,0.0,,,,,,
"(900.0, 29890.192378864667)",,,,,,,,,,,,,,,,,,291.19477626862204,303.15,288.15,,,,0.00012441121828706754,inf,-inf,44.344299824421896,inf,-inf
"(900.0, 30409.807621135333)",,,,,,,,,,,,,,,,,,291.1466637579008,303.15,288.15,,,,0.019999999111311697,inf,-inf,44.344299824421896,inf,-inf
"(900.0, 30600.0)",297.9166666666667,291.0833333333333,281.90911225432313,44.965446404306874,30600.0,0.0,,,,,,,,,,,,291.1321783559759,303.15,288.15,44.96544620555703,200.0,0.0,,,,,,
"(900.0, 30790.192378864667)",,,,,,,,,,,,,,,,,,291.11144294974207,303.15,288.15,,,,0.00012441112062846522,inf,-inf,44.96544620555703,inf,-inf
"(900.0, 31309.807621135333)",,,,,,,,,,,,,,,,,,291.0633304254919,303.15,288.15,,,,0.0199999990201072,inf,-inf,44.96544620555703,inf,-inf
"(900.0, 31500.0)",298.0,291.0,281.6854525045965,45.66707853016306,31500.0,0.0,,,,,,,,,,,,291.04884501949397,303.15,288.15,45.66707833119446,200.0,0.0,,,,,,
"(900.0, 31690.192378864667)",,,,,,,,,,,,,,,,,,291.02810961433147,303.15,288.15,,,,0.00012441098350997567,inf,-inf,45.66707833119446,inf,-inf
"(900.0, 32209.807621135333)",,,,,,,,,,,,,,,,,,290.97999709256726,303.15,288.15,,,,0.019999999444879256,inf,-inf,45.66707833119446,inf,-inf
"(900.0, 32400.0)",298.0833333333333,290.9166666666667,281.4466534044726,46.44440739858969,32400.0,0.0,,,,,,,,,,,,290.96551168731764,303.15,288.15,46.444407199392224,200.0,0.0,,,,,,
"(900.0, 32590.192378864667)",,,,,,,,,,,,,,,,,,290.9447762826684,303.15,288.15,,,,0.0001244107477119736,inf,-inf,46.444407199392224,inf,-inf
"(900.0, 33109.80762113533)",,,,,,,,,,,,,,,,,,290.89666376209493,303.15,288.15,,,,0.019999997417137285,inf,-inf,46.444407199392224,inf,-inf
"(900.0, 33300.0)",298.1666666666667,290.8333333333333,281.19373752835935,47.29231992815128,33300.0,0.0,,,,,,,,,,,,290.8821783572039,303.15,288.15,47.29231972871748,200.0,0.0,,,,,,
"(900.0, 33490.19237886467)",,,,,,,,,,,,,,,,,,290.861442948936,303.15,288.15,,,,0.00012441034960420866,inf,-inf,47.29231972871748,inf,-inf
"(900.0, 34009.80762113533)",,,,,,,,,,,,,,,,,,290.81333041996623,303.15,288.15,,,,0.02000000704581057,inf,-inf,47.29231972871748,inf,-inf
"(900.0, 34200.0)",298.25,290.75,280.9277879008665,48.205402310124434,34200.0,0.0,,,,,,,,,,,,290.79884501254725,303.15,288.15,48.2054021104375,200.0,0.0,,,,,,
"(900.0, 34390.19237886467)",,,,,,,,,,,,,,,,,,290.77810962172657,303.15,288.15,,,,0.00012440971365004086,inf,-inf,48.2054021104375,inf,-inf
"(900.0, 34909.80762113533)",,,,,,,,,,,,,,,,,,290.7299971332398,303.15,288.15,,,,0.01999996127227112,inf,-inf,48.2054021104375,inf,-inf
"(900.0, 35100.0)",298.3333333333333,290.6666666666667,280.6499433591285,49.17795404484542,35100.0,0.0,,,,,,,,,,,,290.7155117380091,303.15,288.15,49.17795384492206,200.0,0.0,,,,,,
"(900.0, 35290.19237886467)",,,,,,,,,,,,,,,,,,290.6947762642112,303.15,288.15,,,,0.0001244087782665599,inf,-inf,49.17795384492206,inf,-inf
"(900.0, 35809.80762113533)",,,,,,,,,,,,,,,,,,290.6466635831916,303.15,288.15,,,,0.020000178820510937,inf,-inf,49.17795384492206,inf,-inf
"(900.0, 36000.0)",298.4166666666667,290.5833333333333,280.36139367612833,50.20405629138459,36000.0,0.0,,,,,,,,,,,,290.6321781299943,303.15,288.15,50.204056091079174,200.0,0.0,,,,,,
"(900.0, 36190.19237886467)",,,,,,,,,,,,,,,,,,290.61144305059156,303.15,288.15,,,,0.00012440737650743045,inf,-inf,50.204056091079174,inf,-inf
"(900.0, 36709.80762113533)",,,,,,,,,,,,,,,,,,290.56333128469015,303.15,288.15,,,,0.01999914482193141,inf,-inf,50.204056091079174,inf,-inf
"(900.0, 36900.0)",298.5,290.5,280.0633744659077,51.27738827516952,36900.0,0.0,,,,,,,,,,,,290.54884610701083,303.15,288.15,51.2773880750093,200.0,0.0,,,,,,
"(900.0, 37090.19237886467)",,,,,,,,,,,,,,,,,,290.52810915307845,303.15,288.15,,,,0.00012440565181849792,inf,-inf,51.2773880750093,inf,-inf
"(900.0, 37609.80762113533)",,,,,,,,,,,,,,,,,,290.4799930376912,303.15,288.15,,,,0.020004059320441997,inf,-inf,51.2773880750093,inf,-inf
"(900.0, 37800.0)",298.5833333333333,290.4166666666667,279.7571618924774,52.39224743831765,37800.0,0.0,,,,,,,,,,,,290.4655065504969,303.15,288.15,52.39224723602636,200.0,0.0,,,,,,
"(900.0, 37990.19237886467)",,,,,,,,,,,,,,,,,,290.44477850604835,303.15,288.15,,,,0.0001244023711570441,inf,-inf,52.39224723602636,inf,-inf
"(900.0, 38509.80762113533)",,,,,,,,,,,,,,,,,,290.39668306340565,303.15,288.15,,,,0.01998070110832135,inf,-inf,52.39224723602636,inf,-inf
"(900.0, 38700.0)",298.6666666666667,290.3333333333333,279.44406720508766,53.5388538129266,38700.0,0.0,,,,,,,,,,,,290.38220280022693,303.15,288.15,53.53885361757609,200.0,0.0,,,,,,
"(900.0, 38890.19237886467)",,,,,,,,,,,,,,,,,,290.36143240974553,303.15,288.15,,,,0.00012440091433729066,inf,-inf,53.53885361757609,inf,-inf
"(900.0, 39409.80762113533)",,,,,,,,,,,,,,,,,,290.3132387112738,303.15,288.15,,,,0.020091720729105478,inf,-inf,53.53885361757609,inf,-inf
"(900.0, 39600.0)",298.75,290.25,279.1254311232568,54.72582587199662,39600.0,0.0,,,,,,,,,,,,290.2987288658689,303.15,288.15,54.72582564805685,200.0,0.0,,,,,,
"(900.0, 39790.19237886467)",,,,,,,,,,,,,,,,,,290.2781597425465,303.15,288.15,,,,0.00012438446864763714,inf,-inf,54.72582564805685,inf,-inf
"(900.0, 40309.80762113533)",,,,,,,,,,,,,,,,,,290.2304330458284,303.15,288.15,,,,0.019564053728014525,inf,-inf,54.72582564805685,inf,-inf
"(900.0, 40500.0)",298.8333333333333,290.1666666666667,278.8026180956053,55.873516894733164,40500.0,0.0,,,,,,,,,,,,290.2160638022753,303.15,288.15,55.87351677387276,200.0,0.0,,,,,,
"(900.0, 40690.19237886467)",,,,,,,,,,,,,,,,,,290.194538072947,303.15,288.15,,,,0.0001243820861109499,inf,-inf,55.87351677387276,inf,-inf
"(900.0, 41209.80762113533)",,,,,,,,,,,,,,,,,,290.1445917558781,303.15,288.15,,,,0.022072010946459122,inf,-inf,55.87351677387276,inf,-inf
"(900.0, 41400.0)",298.9166666666667,290.0833333333333,278.47701045707663,57.32114366185933,41400.0,0.0,,,,,,,,,,,,290.1295542434605,303.15,288.15,57.321143188671954,200.0,0.0,,,,,,
"(900.0, 41590.19237886467)",,,,,,,,,,,,,,,,,,290.11257518261914,303.15,288.15,,,,0.0001242852817514237,inf,-inf,57.321143188671954,inf,-inf
"(900.0, 42109.80762113533)",,,,,,,,,,,,,,,,,,290.07317853577933,303.15,288.15,,,,0.0101519006584595,inf,-inf,57.321143188671954,inf,-inf
"(900.0, 42300.0)",299.0,290.0,278.15000250956723,57.416616136627184,42300.0,0.0,,,,,,,,,,,,290.06131724948574,303.15,288.15,57.416616532491716,200.0,0.0,,,,,,
"(900.0, 42490.19237886467)",,,,,,,,,,,,,,,,,,290.0227282531159,303.15,288.15,,,,0.00012378813317791032,inf,-inf,57.416616532491716,inf,-inf
"(900.0, 43009.80762113533)",,,,,,,,,,,,,,,,,,289.93318990490616,303.15,288.15,,,,0.06680719569829864,inf,-inf,57.416616532491716,inf,-inf
"(900.0, 43200.0)",,,,,,,,,,,,,,,,,,289.9062322811603,303.15,288.15,,,,,,,,,
"(1800.0, 0.0)",298.8333333333333,290.1666666666667,278.8026131194102,53.095660338390054,0.0,0.0,10000.0,5.0,250.0,1.0,900.0,7200.0,900.0,10.0,290.6412489436651,53.095660338390054,0.0,290.6412489436651,303.15,288.15,53.095660338390054,200.0,0.0,,,,,,
"(1800.0, 190.19237886466843)",,,,,,,,,,,,,,,,,,290.5312948129023,303.15,288.15,,,,8.092480556289594e-05,inf,-inf,53.095660338390054,inf,-inf
"(1800.0, 709.8076211353316)",,,,,,,,,,,,,,,,,,290.2761673886755,303.15,288.15,,,,8.098934140210143e-05,inf,-inf,53.095660338390054,inf,-inf
"(1800.0, 900.0)",298.75,290.25,279.1254262005636,56.701505080307044,900.0,0.0,,,,,,,,,,,,290.19935528249977,303.15,288.15,199.897426231706,200.0,0.0,,,,,,
"(1800.0, 1090.1923788646684)",,,,,,,,,,,,,,,,,,292.80556726432695,303.15,288.15,,,,8.088030692356814e-05,inf,-inf,199.897426231706,inf,-inf
"(1800.0, 1609.8076211353316)",,,,,,,,,,,,,,,,,,298.85278118252967,303.15,288.15,,,,0.10277819542273833,inf,-inf,199.897426231706,inf,-inf
"(1800.0, 1800.0)",298.6666666666667,290.3333333333333,279.444062356976,55.3486764485887,1800.0,0.0,,,,,,,,,,,,300.6734370330642,303.15,288.15,-2.501647924841855e-09,200.0,0.0,,,,,,
"(1800.0, 1990.1923788646684)",,,,,,,,,,,,,,,,,,298.75933268806796,303.15,288.15,,,,0.09266303517066819,inf,-inf,-2.501647924841855e-09,inf,-inf
"(1800.0, 2509.807621135332)",,,,,,,,,,,,,,,,,,294.3180214990072,303.15,288.15,,,,8.087826881999776e-05,inf,-inf,-2.501647924841855e-09,inf,-inf
"(1800.0, 2700.0)",298.5833333333333,290.4166666666667,279.75715713970783,54.258272884936694,2700.0,0.0,,,,,,,,,,,,292.98086040138634,303.15,288.15,27.334815728248838,200.0,0.0,,,,,,
"(1800.0, 2890.1923788646686)",,,,,,,,,,,,,,,,,,292.2814893560644,303.15,288.15,,,,8.088372456879218e-05,inf,-inf,27.334815728248838,inf,-inf
"(1800.0, 3409.807621135332)",,,,,,,,,,,,,,,,,,290.6587332837462,303.15,288.15,,,,8.094649807298407e-05,inf,-inf,27.334815728248838,inf,-inf
"(1800.0, 3600.0)",298.5,290.5,280.06336982883215,53.1245300409713,3600.0,0.0,,,,,,,,,,,,290.1701644358399,303.15,288.15,54.921496559362936,200.0,0.0,,,,,,
"(1800.0, 3790.1923788646686)",,,,,,,,,,,,,,,,,,290.24928290230093,303.15,288.15,,,,0.25071419286026086,inf,-inf,54.921496559362936,inf,-inf
"(1800.0, 4309.807621135332)",,,,,,,,,,,,,,,,,,290.43286209497836,303.15,288.15,,,,0.06713500062354585,inf,-inf,54.921496559362936,inf,-inf
